layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9198393021120295,0.6951842355226099,0.7580136668722124,0.7116883116883117,0.7747303543913714,385,3245,0.6195454545454545,0.5600454545454545,0.0595,7920,7,5
decoder,1,0.8954912764003673,0.6767922704827402,0.30743918836742756,0.6779220779220779,0.3063174114021572,385,3245,0.3874242424242424,0.579439393939394,-0.19201515151515164,7920,7,5
decoder,2,0.9142102846648301,0.8899843873977802,0.4551564559831593,0.9246753246753247,0.4687211093990755,385,3245,0.39462121212121215,0.5281666666666667,-0.13354545454545452,7920,7,5
