layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.8993526170798898,0.7698935603001157,0.779148744679753,0.7948051948051948,0.8049306625577812,385,3245,0.7056060606060606,0.5268181818181819,0.17878787878787872,9240,7,7
decoder,1,0.8786501377410468,0.6377241563028166,0.1493948052388692,0.6493506493506493,0.1436055469953775,385,3245,0.7272727272727273,0.4608030303030303,0.26646969696969697,9240,7,7
decoder,2,0.923544536271809,0.15940236605382999,0.05923470402587377,0.14025974025974025,0.05454545454545454,385,3245,0.7549242424242424,0.4288636363636364,0.326060606060606,9240,7,7
