layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.3333333333333333,0.33540752406690366,120
encoder,1,0.2833333333333333,0.28905670899284036,120
encoder,2,0.2,0.19249747369418962,120
encoder,3,0.26666666666666666,0.2570923303811481,120
decoder,0,0.675,0.6914797893252828,120
decoder,1,0.425,0.4154425269821717,120
decoder,2,0.31666666666666665,0.3177971893903045,120
decoder,3,0.25,0.24161900236860853,120
