layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.25833333333333336,0.27458118997579267,120
encoder,1,0.041666666666666664,0.045836285009503056,120
encoder,2,0.03333333333333333,0.03586284861847629,120
encoder,3,0.0,0.008278385139363445,120
decoder,0,0.5333333333333333,0.5294765032716117,120
decoder,1,0.275,0.28095505663704107,120
decoder,2,0.15833333333333333,0.15772985103654094,120
decoder,3,0.075,0.0718965843890859,120
