layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.016666666666666666,0.025836406103826034,120
encoder,1,0.0,2.8222083953144407e-08,120
encoder,2,0.0,9.727897098503006e-08,120
encoder,3,0.0,0.0029364797989407843,120
decoder,0,0.3416666666666667,0.3410799478246781,120
decoder,1,0.31666666666666665,0.3073263331025051,120
decoder,2,0.16666666666666666,0.17342611794087448,120
decoder,3,0.025,0.026710255253262538,120
