layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.26666666666666666,0.27121583531700555,120
encoder,1,0.2916666666666667,0.2972572170139594,120
encoder,2,0.06666666666666667,0.06768101318493118,120
encoder,3,0.1,0.10601684012400829,120
decoder,0,0.48333333333333334,0.48809652196151293,120
decoder,1,0.4,0.40749482044661745,120
decoder,2,0.25833333333333336,0.2647792959905983,120
decoder,3,0.1,0.10055994475034631,120
