layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.5916666666666667,0.5790450293277114,120
encoder,1,0.48333333333333334,0.4711570374866508,120
encoder,2,0.20833333333333334,0.1941225164646287,120
encoder,3,0.19166666666666668,0.19966622489205754,120
decoder,0,0.15833333333333333,0.15462734431499753,120
decoder,1,0.16666666666666666,0.16406440837257033,120
decoder,2,0.11666666666666667,0.1215968592531004,120
decoder,3,0.06666666666666667,0.06339123327677677,120
