layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.3,0.28930912683268756,120
encoder,1,0.38333333333333336,0.3823754186806165,120
encoder,2,0.2916666666666667,0.2892766385366524,120
encoder,3,0.1,0.1045983775857246,120
decoder,0,0.475,0.47374930114494984,120
decoder,1,0.30833333333333335,0.3284989120101861,120
decoder,2,0.1,0.10211328349769323,120
decoder,3,0.325,0.3264852855303573,120
