layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.678799,0.173075,0.818558,0.084261,0.500390,0.000626,0.178409,0.865443,0.006666,-0.046884,sample,5,0.500000,0.876377,2,43560
encoder,0,all,content-pool,conjugation,linear,0.390921,0.228970,0.676728,0.079961,0.359789,0.058112,0.031132,0.664829,0.057178,0.011900,group,5,0.333333,0.819444,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.554307,0.226824,0.806407,0.109900,0.493339,0.063052,0.060968,0.769973,0.039119,0.036434,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.640132,0.117768,0.832488,0.057915,0.499982,0.000026,0.140150,0.876346,0.000044,-0.043858,sample,5,0.500000,0.876377,2,43560
encoder,1,all,content-pool,conjugation,linear,0.418495,0.260428,0.701439,0.105549,0.367635,0.065691,0.050859,0.706550,0.037031,-0.005112,group,5,0.333333,0.819444,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.547110,0.237365,0.795977,0.132666,0.495240,0.059270,0.051870,0.777747,0.048560,0.018230,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.654154,0.071935,0.849486,0.053852,0.500000,0.000000,0.154154,0.876381,0.000003,-0.026895,sample,5,0.500000,0.876377,2,43560
encoder,2,all,content-pool,conjugation,linear,0.470326,0.258611,0.742223,0.103742,0.321459,0.053219,0.148867,0.698107,0.044441,0.044116,group,5,0.333333,0.819444,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.614037,0.204109,0.831517,0.087260,0.463480,0.030353,0.150556,0.764882,0.036503,0.066635,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.670343,0.067608,0.852148,0.045292,0.500000,0.000000,0.170343,0.876382,0.000004,-0.024234,sample,5,0.500000,0.876377,2,43560
encoder,3,all,content-pool,conjugation,linear,0.473468,0.261956,0.734161,0.124409,0.318479,0.035082,0.154989,0.707698,0.038214,0.026463,group,5,0.333333,0.819444,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.684155,0.214363,0.852594,0.080464,0.503978,0.055362,0.180177,0.800620,0.057138,0.051974,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.584761,0.124465,0.784554,0.053059,0.499851,0.000237,0.084910,0.875458,0.001033,-0.090905,sample,5,0.500000,0.876377,2,43560
decoder,0,all,content-pool,conjugation,linear,0.473100,0.169274,0.798931,0.054084,0.332087,0.064110,0.141012,0.709446,0.022778,0.089486,group,5,0.333333,0.819444,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.723508,0.221302,0.892163,0.098142,0.526719,0.026962,0.196789,0.828809,0.018237,0.063354,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.662728,0.119442,0.837219,0.051482,0.500215,0.000307,0.162513,0.875568,0.001023,-0.038349,sample,5,0.500000,0.876377,2,43560
decoder,1,all,content-pool,conjugation,linear,0.576914,0.187905,0.835191,0.065680,0.286951,0.015217,0.289963,0.688255,0.020779,0.146937,group,5,0.333333,0.819444,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.828750,0.140776,0.912684,0.091155,0.518413,0.077920,0.310337,0.809794,0.022683,0.102890,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.625593,0.107774,0.841449,0.039237,0.500115,0.000190,0.125477,0.874093,0.002493,-0.032645,sample,5,0.500000,0.876377,2,43560
decoder,2,all,content-pool,conjugation,linear,0.549941,0.213001,0.788452,0.053581,0.361770,0.049179,0.188171,0.717753,0.046591,0.070699,group,5,0.333333,0.819444,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.722903,0.210285,0.881647,0.111319,0.563783,0.088341,0.159120,0.817286,0.054913,0.064360,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.607989,0.099535,0.794865,0.045267,0.499938,0.000235,0.108051,0.875020,0.002543,-0.080156,sample,5,0.500000,0.876377,2,43560
decoder,3,all,content-pool,conjugation,linear,0.487381,0.239286,0.771807,0.069472,0.296085,0.033149,0.191295,0.668620,0.021090,0.103187,group,5,0.333333,0.819444,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.698709,0.230532,0.844599,0.131343,0.458384,0.053405,0.240324,0.780966,0.054212,0.063633,group,5,0.500000,0.893939,2,43560
