layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.643039,0.136389,0.823557,0.069272,0.500225,0.000327,0.142814,0.874074,0.003092,-0.050518,sample,5,0.500000,0.876377,2,43560
encoder,0,all,content-pool,conjugation,linear,0.462421,0.258990,0.699697,0.112591,0.349774,0.065928,0.112647,0.671551,0.051779,0.028146,group,5,0.333333,0.819444,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.652034,0.204318,0.850271,0.078240,0.487939,0.064788,0.164095,0.766745,0.045712,0.083527,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.650872,0.107110,0.863741,0.044034,0.500047,0.000059,0.150825,0.874979,0.002809,-0.011238,sample,5,0.500000,0.876377,2,43560
encoder,1,all,content-pool,conjugation,linear,0.465518,0.272389,0.710238,0.118905,0.368715,0.066437,0.096803,0.703109,0.023841,0.007129,group,5,0.333333,0.819444,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.679626,0.216344,0.851993,0.096677,0.492409,0.058519,0.187217,0.778506,0.043076,0.073487,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.632791,0.071274,0.837285,0.043881,0.500000,0.000000,0.132791,0.876381,0.000003,-0.039096,sample,5,0.500000,0.876377,2,43560
encoder,2,all,content-pool,conjugation,linear,0.457081,0.272581,0.710852,0.119945,0.344706,0.059706,0.112375,0.694760,0.048150,0.016092,group,5,0.333333,0.819444,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.699735,0.218820,0.870007,0.073022,0.462463,0.028207,0.237271,0.775946,0.037060,0.094061,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.652927,0.064090,0.879287,0.014127,0.499933,0.000104,0.152994,0.875976,0.000752,0.003310,sample,5,0.500000,0.876377,2,43560
encoder,3,all,content-pool,conjugation,linear,0.441057,0.270713,0.732939,0.112714,0.330927,0.027829,0.110130,0.711421,0.033894,0.021517,group,5,0.333333,0.819444,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.716640,0.234790,0.868911,0.094121,0.514294,0.062342,0.202346,0.799597,0.028906,0.069314,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.638301,0.095691,0.818546,0.029959,0.500048,0.000621,0.138253,0.872388,0.004564,-0.053842,sample,5,0.500000,0.876377,2,43560
decoder,0,all,content-pool,conjugation,linear,0.547361,0.235567,0.772476,0.084153,0.337744,0.086633,0.209618,0.712030,0.048069,0.060446,group,5,0.333333,0.819444,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.692478,0.210738,0.858861,0.066992,0.509342,0.051877,0.183136,0.816053,0.018157,0.042808,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.697333,0.094194,0.851515,0.055180,0.499835,0.000289,0.197497,0.873369,0.003524,-0.021853,sample,5,0.500000,0.876377,2,43560
decoder,1,all,content-pool,conjugation,linear,0.557957,0.222826,0.776988,0.048761,0.269447,0.019553,0.288510,0.650069,0.037038,0.126919,group,5,0.333333,0.819444,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.702874,0.216469,0.861210,0.086515,0.502669,0.061287,0.200205,0.801232,0.040356,0.059978,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.630831,0.048128,0.855511,0.040294,0.500030,0.000097,0.130801,0.874872,0.002950,-0.019361,sample,5,0.500000,0.876377,2,43560
decoder,2,all,content-pool,conjugation,linear,0.571296,0.231362,0.799229,0.036633,0.359410,0.032760,0.211886,0.735719,0.021774,0.063510,group,5,0.333333,0.819444,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.737184,0.132599,0.901465,0.063758,0.573780,0.090712,0.163404,0.814489,0.066934,0.086976,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.689449,0.112782,0.865856,0.051221,0.500234,0.000400,0.189215,0.874866,0.002039,-0.009009,sample,5,0.500000,0.876377,2,43560
decoder,3,all,content-pool,conjugation,linear,0.480633,0.266535,0.764517,0.101222,0.300013,0.048042,0.180621,0.660739,0.014638,0.103778,group,5,0.333333,0.819444,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.698220,0.174608,0.848445,0.117881,0.484816,0.059066,0.213404,0.784052,0.044620,0.064393,group,5,0.500000,0.893939,2,43560
