layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
ngram,1,stemfinal_same,ngram1-src,0.43539009304355536,0.04426297356334917,0.4631345803371684,0.056505814982638604,-0.027744487293613063,0.8192404149601478,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,1,stemfinal_differ,ngram1-src,0.6987874133035423,0.18586253332855474,0.5575534354697276,0.1478632947790529,0.14123397783381475,0.6664501795448087,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,1,all,ngram1-src,0.4952364554637282,0.19265819247315824,0.5339095500459137,0.07959380339020948,-0.038673094582185485,0.75994005994006,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,1,stemfinal_same,lm1-src,0.38267400411630353,0.05032276339315626,0.5095065673065224,0.1064768501908146,-0.1268325631902189,0.7160614274572339,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,1,stemfinal_differ,lm1-src,0.7753494623655912,0.1642255234303093,0.36427470107692556,0.13565198857779784,0.41107476128866566,0.7749197860962568,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,1,all,lm1-src,0.5097222222222223,0.1951317709128625,0.48015610651974294,0.018111211118531135,0.029566115702479356,0.6646020646020647,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,2,stemfinal_same,ngram2-src,0.5198123121313426,0.027513721680706357,0.4877534032390134,0.03836792098628872,0.03205890889232921,0.9413492795064216,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,2,stemfinal_differ,ngram2-src,0.7603494623655914,0.16109028173531695,0.4940619124219225,0.03675556539885024,0.26628754994366893,0.7323689696908005,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,2,all,ngram2-src,0.5549471992653812,0.08147610286046175,0.5124403122130394,0.06193744226743669,0.042506887052341735,0.8669996669996669,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,2,stemfinal_same,lm2-src,0.4528632752888361,0.10371535960716734,0.4950549332180997,0.05939145343934965,-0.042191657929263604,0.7794114692197524,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,2,stemfinal_differ,lm2-src,0.8397388632872504,0.16528541734013197,0.3986835041601472,0.13388584485799007,0.44105535912710325,0.8247704668165026,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,2,all,lm2-src,0.6241161616161616,0.25036914130471727,0.4880325987144169,0.05935227300153726,0.13608356290174467,0.7886613386613387,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,3,stemfinal_same,ngram3-src,0.5139827611822372,0.02939524662627979,0.5213363429317585,0.049671694959872864,-0.007353581749521276,0.9609835930661758,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,3,stemfinal_differ,ngram3-src,0.8102304147465438,0.16092213406742548,0.5475386728539409,0.16398316953314535,0.2626917418926029,0.7881178275097427,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,3,all,ngram3-src,0.5303259871441689,0.05110300092021884,0.5016942148760332,0.025490667532350558,0.028631772268135736,0.8875124875124876,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,3,stemfinal_same,lm3-src,0.5717345077222366,0.12488809510769723,0.5341234331846263,0.09234525550534604,0.037611074537610256,0.9013356559260994,0.9614931237721022,5,5,38175,1470,36705,7,59
ngram,3,stemfinal_differ,lm3-src,0.9413823022855283,0.04654946117527162,0.415739403238122,0.20133989288146856,0.5256428990474064,0.9395318918081067,0.584958217270195,5,5,5385,3150,2235,6,10
ngram,3,all,lm3-src,0.6580348943985307,0.23966860953090316,0.48382231404958675,0.05222149419423573,0.17421258034894394,0.8491508491508493,0.8939393939393939,5,5,43560,4620,38940,7,59
ngram,1,stemfinal_same,ngram1-tgt,0.44685683005033583,0.039897876583929674,0.4890108608656242,0.07025833884163112,-0.042154030815288346,0.858687680248806,0.9614931237721022,5,5,38175,1470,36705,7,59
