layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.041666666666666664,0.04630838446088721,120
encoder,1,0.058333333333333334,0.06209802946515057,120
encoder,2,0.03333333333333333,0.035332627514964944,120
encoder,3,0.058333333333333334,0.05939239725971594,120
decoder,0,0.14166666666666666,0.14714778487509814,120
decoder,1,0.24166666666666667,0.2416312771466878,120
decoder,2,0.26666666666666666,0.26731178446306925,120
decoder,3,0.36666666666666664,0.3714516452676385,120
