layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,6.304532431381886e-06,120
encoder,1,0.0,2.256805092171188e-06,120
encoder,2,0.0,0.0065254149003368895,120
encoder,3,0.0,0.00019215699050079878,120
decoder,0,0.041666666666666664,0.04764726428888575,120
decoder,1,0.0,8.975737069769988e-07,120
decoder,2,0.075,0.07641343331110985,120
decoder,3,0.09166666666666666,0.09479410663203239,120
