layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.14166666666666666,0.1714600726993555,120
encoder,1,0.10833333333333334,0.11267326640129378,120
encoder,2,0.13333333333333333,0.14551580875636022,120
encoder,3,0.06666666666666667,0.05914464031455546,120
decoder,0,0.0,1.0879775448104553e-05,120
decoder,1,0.016666666666666666,0.025236491073670105,120
decoder,2,0.175,0.18820175064324815,120
decoder,3,0.35833333333333334,0.35461589953336115,120
