layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.25,0.2502952524396324,120
encoder,1,0.7666666666666667,0.7691884134299869,120
encoder,2,0.26666666666666666,0.25947536829234163,120
encoder,3,0.275,0.2874521806937661,120
decoder,0,0.15,0.1489103101258804,120
decoder,1,0.21666666666666667,0.2180235449169718,120
decoder,2,0.14166666666666666,0.14052576185266777,120
decoder,3,0.3,0.30989992232523483,120
