layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.44166666666666665,0.4402403072342874,120
encoder,1,0.125,0.11950235891753866,120
encoder,2,0.08333333333333333,0.0845874486520632,120
encoder,3,0.1,0.09407030582525013,120
decoder,0,0.008333333333333333,0.015254083300978013,120
decoder,1,0.09166666666666666,0.08763128710079042,120
decoder,2,0.10833333333333334,0.10680430154923805,120
decoder,3,0.375,0.3552300649746211,120
