layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,5.134069648799015e-05,120
encoder,1,0.0,3.345620077273755e-13,120
encoder,2,0.0,4.163336342344337e-16,120
encoder,3,0.0,3.921168945097975e-12,120
decoder,0,0.016666666666666666,0.01601439817923761,120
decoder,1,0.21666666666666667,0.2185504629603542,120
decoder,2,0.19166666666666668,0.178061570993616,120
decoder,3,0.13333333333333333,0.1465940877827632,120
