layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.8335329078314662,0.1982975982229092,0.5048520634581868,0.03651660176584406,0.3286808443732794,0.9621021961199314,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_same,mlp,0.8081087323013245,0.20794860452582645,0.5213523442156468,0.07111280187888284,0.2867563880856777,0.9492318075950857,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_differ,linear,0.745073593073593,0.1820337732322706,0.523488814411395,0.15107159995744648,0.22158477866219795,0.7850202610904364,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,stemfinal_differ,mlp,0.7863030303030303,0.16092384658191017,0.46863432481496997,0.1475011573868341,0.3176687054880603,0.8471148916061196,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,all,linear,0.8304912764003672,0.2006581332205949,0.46778810835629026,0.03778635083502854,0.362703168044077,0.937952047952048,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.8182392102846648,0.19115091944104987,0.4500957300275482,0.038507014505738166,0.36814348025711663,0.9174325674325674,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.8132166329921251,0.19899763211110588,0.4768247699361893,0.046417535456796374,0.3363918630559358,0.9567128308932453,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_same,mlp,0.7771511592374599,0.2179294055943159,0.507289810468204,0.06791456941990759,0.26986134876925594,0.9430147395998116,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_differ,linear,0.7892207792207793,0.17736244234645138,0.6294237117720989,0.18205010831680532,0.15979706744868039,0.8576561718550023,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,stemfinal_differ,mlp,0.7234112554112555,0.17350680975682095,0.5250232509426057,0.16574463636323222,0.1983880044686498,0.7796954338708724,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,all,linear,0.8230050505050507,0.20702541925924797,0.4902635445362719,0.05909506858142741,0.3327415059687788,0.9292524142524142,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.7406336088154271,0.18586084938054842,0.5291914600550964,0.07984381916949544,0.21144214876033063,0.9071062271062271,0.8939393939393939,5,5,43560,4620,38940,7,59
