layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.8018910584077894,0.19876663045605864,0.513692385243492,0.03322775893740637,0.28819867316429737,0.9365348884282124,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_same,mlp,0.754829133225923,0.20613988213985854,0.5298101539108995,0.0724887201427882,0.22501897931502357,0.9273332783860446,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_differ,linear,0.6485844155844156,0.1648307311095385,0.45306317553414327,0.2117965025062774,0.19552124005027233,0.6966630043121271,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,stemfinal_differ,mlp,0.7670129870129869,0.18220204582419092,0.47209099287808964,0.1480301610383365,0.2949219941348973,0.8077651367475929,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,all,linear,0.8101779155188247,0.1786254872163306,0.4542417355371901,0.031704985348320995,0.35593617998163457,0.9303296703296704,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.7731140955004592,0.17430302092302413,0.48229614325068865,0.06167413212187696,0.29081795224977053,0.9224325674325675,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.8309021506906487,0.1970258240686234,0.5122631307564236,0.04468999018854635,0.31863901993422505,0.956496913868613,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_same,mlp,0.7952365104726125,0.22111139743385708,0.504057848586127,0.04489882049612157,0.29117866188648545,0.9495723674732017,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_differ,linear,0.7768181818181817,0.22950573183040723,0.6304093422706327,0.14683466594545244,0.14640883954754902,0.8303748597081929,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,stemfinal_differ,mlp,0.7634502164502164,0.1936767922969609,0.5012811059907835,0.1000357792678543,0.2621691104594329,0.8148384429086184,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,all,linear,0.8331783746556474,0.19355526763312786,0.49027548209366395,0.07292446312852117,0.3429028925619834,0.942031302031302,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.8088670798898072,0.1819703051876919,0.5211216712580349,0.07214106190695135,0.28774540863177234,0.9295837495837496,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.8018132430715295,0.2263460555111217,0.4794741247437534,0.039016787531849506,0.32233911832777606,0.9593304387208498,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_same,mlp,0.7988836693254107,0.22922105606559434,0.46978437369943843,0.04868947276471955,0.32909929562597223,0.9668592368590904,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_differ,linear,0.8371904761904763,0.19180574072970483,0.5518677000418937,0.19147334767769997,0.2853227761485826,0.9192127119144663,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,2,stemfinal_differ,mlp,0.8134935064935064,0.17536578834936276,0.5206733696411117,0.1810529754773899,0.2928201368523947,0.8703238230255774,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,2,all,linear,0.8316574839302111,0.19113904302552176,0.4975629017447199,0.08300601073317071,0.3340945821854912,0.9430802530802531,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.769143709825528,0.16719006609557804,0.4926505968778697,0.0717244136227785,0.2764931129476583,0.9143090243090242,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.8006346886750547,0.19217038340722634,0.5038214361696811,0.053668988911042805,0.2968132525053736,0.965874649947564,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,3,stemfinal_same,mlp,0.7736049972572685,0.22779887580198033,0.4954619925220678,0.04970111955074941,0.2781430047352007,0.9683097277821725,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,3,stemfinal_differ,linear,0.9411428571428573,0.07261216204670885,0.6051989945538333,0.14936653410442957,0.335943862589024,0.9384455077086656,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,3,stemfinal_differ,mlp,0.8630303030303029,0.14187269618086545,0.4127561793045664,0.12937833852621955,0.45027412372573655,0.9204125465178097,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,3,all,linear,0.8309768135904501,0.18997337357692073,0.42429866850321396,0.011798985403420986,0.4066781450872361,0.9470795870795872,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.7627203856749312,0.16180433471325484,0.5103050964187328,0.05760877895222586,0.2524152892561984,0.9212204462204461,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.8224933647986239,0.18060528686766678,0.5012537658692369,0.06403549197125927,0.321239598929387,0.9617447842323024,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,0,stemfinal_same,mlp,0.7774347766928119,0.1702472584003205,0.5026986372430153,0.052684633797183404,0.2747361394497966,0.9414947200547907,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,0,stemfinal_differ,linear,0.8726147186147186,0.13607813333603386,0.5296863007959781,0.18117010104858974,0.3429284178187405,0.8645516372299997,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,0,stemfinal_differ,mlp,0.8694761904761904,0.1629945396467272,0.5325724479821254,0.07831895618829829,0.33690374249406496,0.8769924587000612,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,0,all,linear,0.8410123966942148,0.17690142624033106,0.4583294306703397,0.020490291987064764,0.3826829660238751,0.9370812520812521,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.801317722681359,0.16091016371172862,0.5055291551882461,0.06520949062060596,0.2957885674931129,0.9183549783549783,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.8284173363713043,0.15575311822202106,0.493505950161462,0.048504288882648315,0.33491138620984234,0.9716113275086627,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,1,stemfinal_same,mlp,0.8009962866825528,0.14317180621427467,0.5260396993493843,0.10306840632304416,0.2749565873331685,0.9473949439644409,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,1,stemfinal_differ,linear,0.9042943722943724,0.13781515218893867,0.5023107132231956,0.14572606439320498,0.4019836590711767,0.9036789729655228,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,1,stemfinal_differ,mlp,0.903008658008658,0.11914853337957156,0.48218958246055016,0.12438887279811804,0.4208190755481079,0.9050870498355879,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,1,all,linear,0.9004625803489439,0.12524031540268513,0.4740123966942149,0.05825093158456048,0.426450183654729,0.9552380952380952,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,all,mlp,0.8552651515151515,0.12387916788093949,0.5309779614325069,0.09669567745066207,0.3242871900826446,0.9356193806193807,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,stemfinal_same,linear,0.8754889501632588,0.18202811190138113,0.4930385064777608,0.07083702696760243,0.38245044368549796,0.9698086810725579,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,2,stemfinal_same,mlp,0.8767218884473994,0.18928182128575918,0.507440706503953,0.03968200140941355,0.3692811819434464,0.9681382303746131,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,2,stemfinal_differ,linear,0.852961038961039,0.13752536298548862,0.4008030721966206,0.18537464618266178,0.45215796676441844,0.8419978340914014,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,2,stemfinal_differ,mlp,0.8175324675324676,0.2049530897725805,0.560481367066781,0.13805629787139417,0.2570511004656866,0.8462874357611201,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,2,all,linear,0.8868813131313132,0.1434233528297425,0.49637993572084477,0.04471742858843375,0.3905013774104685,0.9418797868797869,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,all,mlp,0.8892803030303031,0.1434778918721484,0.4968507805325987,0.05334739174328349,0.39242952249770446,0.9526706626706627,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,stemfinal_same,linear,0.7882291318156665,0.17070315090711335,0.5149667150464596,0.042997797324521,0.2732624167692068,0.9346139036626158,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,3,stemfinal_same,mlp,0.7776393745359151,0.16487796300391042,0.5421142572141461,0.058124213875619904,0.23552511732176906,0.9386513606120032,0.962322183775471,5,5,39015,1470,37545,7,59
decoder,3,stemfinal_differ,linear,0.8665454545454544,0.14758862821488392,0.5273094260578132,0.13553158722060574,0.33923602848764123,0.8591248941658298,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,3,stemfinal_differ,mlp,0.7904329004329004,0.2208602465697096,0.4196474235441977,0.15451429039525388,0.37078547688870267,0.8248480910469214,0.693069306930693,5,5,4545,3150,1395,6,6
decoder,3,all,linear,0.7581244260789715,0.18817359846625215,0.4884591368227732,0.020181395064040725,0.26966528925619826,0.8843556443556444,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,all,mlp,0.7206404958677686,0.1945515054023995,0.5271285583103765,0.08149618018502407,0.19351193755739204,0.8753613053613053,0.8939393939393939,5,5,43560,4620,38940,7,59
