layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.48398910433151554,0.12799131837562466,0.4299644733155046,0.03386696661584996,0.05402463101601096,0.8372597242022308,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.4562577166926446,0.04436069371168293,0.5050308088661852,0.040346136366548026,-0.048773092173540644,0.8768129488578639,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7493732718894008,0.16750394893267256,0.5464580239936122,0.16323445238316486,0.20291524789578863,0.718867963522695,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7592073732718895,0.22125795180874336,0.5137830285526036,0.2198144838546161,0.24542434471928587,0.7481828515332352,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6520339761248852,0.20431817963214763,0.512060606060606,0.05435691100796789,0.13997337006427923,0.8502713952713954,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.5307415059687788,0.17030966674292775,0.45350390266299356,0.0338939443789455,0.07723760330578522,0.8073226773226772,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.48778929301449986,0.1294741751196054,0.5023962640872427,0.07917974066986001,-0.014606971072742836,0.8469189314916846,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.4713097060373392,0.038114657011239055,0.5199862006425761,0.06639795159515621,-0.048676494605236875,0.9058737059652738,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.7269923195084486,0.18970292334098918,0.6899230754752493,0.08812374083615171,0.03706924403319922,0.6970190394998579,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.7783963133640552,0.1574401314456691,0.42873984356396855,0.08066953656618085,0.3496564698000867,0.7517225968121108,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,all,linear,0.6796258034894398,0.2163444859195331,0.5149166666666667,0.07711180252791228,0.1647091368227731,0.851993006993007,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.6135055096418732,0.20718699266744856,0.517909779614325,0.05461772658491773,0.09559573002754818,0.8292574092574092,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.4987205874831093,0.11678812425978478,0.5120952231341972,0.0564103499218496,-0.013374635651087874,0.8655685059796104,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_same,mlp,0.5498083302618777,0.12984778995429389,0.5067674886211859,0.05815496559247704,0.043040841640691774,0.9087045344346386,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_differ,linear,0.7661351766513057,0.17945430640995924,0.42944039297665987,0.12519679233193937,0.33669478367464584,0.7474494303650314,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,stemfinal_differ,mlp,0.8179293394777266,0.13632931624890737,0.4456163705859358,0.07689889593973764,0.37231296889179083,0.7973967294427653,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,all,linear,0.6997348484848486,0.21882028364979766,0.5331308539944903,0.11101501807037968,0.16660399449035823,0.87000666000666,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.651266069788797,0.1873225270006866,0.5152029384756658,0.10505683588444815,0.1360631313131312,0.8635164835164835,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5010429748927221,0.10407772594833166,0.5009483336063973,0.04771316872804918,9.464128632474811e-05,0.8702838427555543,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_same,mlp,0.6651630939117913,0.23768792136606304,0.5206177081814776,0.09145617667868639,0.14454538573031372,0.9065891793387563,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_differ,linear,0.7963256528417817,0.17700624847186608,0.5235819420187722,0.15252737929929247,0.2727437108230095,0.7868038440672712,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,stemfinal_differ,mlp,0.8862119815668204,0.12125304179931816,0.47614855550506696,0.09906166873206765,0.4100634260617534,0.883870159394456,0.584958217270195,5,5,5385,3150,2235,6,10
