layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.42490548781788295,0.11825417606097023,0.4676232660832455,0.055801741151221315,-0.04271777826536255,0.7662896655604502,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.5032425972025487,0.04933554336536214,0.5041975485971855,0.05753087558414061,-0.0009549513946367494,0.9249610397019804,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.44404383116883117,0.07336055904072408,0.6070487880392835,0.14948377389978176,-0.16300495687045236,0.4035921558970692,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.4785487012987013,0.1629641746099215,0.3728741034496343,0.09153368992484179,0.10567459784906702,0.43995368806727725,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.5589772727272727,0.17401356200232984,0.4853888888888888,0.08019558979913563,0.0735883838383839,0.7622893772893773,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.49400252525252525,0.08812130923512264,0.49731910009182734,0.04224338525291045,-0.003316574839302089,0.8096053946053946,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.4223055968780066,0.07442634530742488,0.43634280496571687,0.019997543050749068,-0.014037208087710251,0.8025510115566178,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.47646861079162484,0.026642286538189744,0.5259923388292521,0.0742737135982178,-0.04952372803762728,0.9053688394466594,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.42687337662337654,0.11061511134935173,0.5765060706735126,0.08054027151651066,-0.14963269405013602,0.3617747322938377,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.45114285714285707,0.18091192530221242,0.4071876912633485,0.14670493052523637,0.043955165879508595,0.39776612881576245,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.5537752525252525,0.18439580600329536,0.5186751606978879,0.08128907768837985,0.03510009182736462,0.7684831834831835,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5073232323232324,0.1352399042945559,0.5026418732782368,0.061887196298997,0.004681359044995559,0.8023859473859474,0.8939393939393939,5,5,43560,4620,38940,7,59
