layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.5536985953823879,0.177191867142304,0.44054811235773556,0.03877126564683824,0.1131504830246523,0.8099205644929495,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.4723712001053668,0.0660468306472139,0.4962582205877424,0.04912246105184039,-0.023887020482375565,0.8619503789251262,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.4142045454545455,0.1867694675851451,0.624495826275174,0.1746294206564017,-0.21029128082062848,0.410677845060091,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.39932305194805195,0.09935881541881367,0.3813141380583241,0.06220981819378123,0.018008913889727862,0.3925954176907648,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.624709595959596,0.20206944081133377,0.47969536271809005,0.06560752428155064,0.14501423324150592,0.7984332334332335,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.48761363636363636,0.07613962378064537,0.5055518824609734,0.045281471465845005,-0.01793824609733702,0.8095504495504496,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.5560518675587677,0.17174013348935308,0.453824198883886,0.031200984685051083,0.1022276686748817,0.8289037421048665,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.5184084474950533,0.13032828182062894,0.5184135978132093,0.07165668539002529,-5.150318155955347e-06,0.8721771048166813,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.47484632034632035,0.08851206905457261,0.5638919380136771,0.09443749099528187,-0.08904561766735675,0.43673301430806816,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.4796812770562771,0.153073595678984,0.4687825410686381,0.1617793493413658,0.010898735987639019,0.4456069034717364,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.6184090909090909,0.17998401718399784,0.49892630853994496,0.07228479376210199,0.11948278236914595,0.8119696969696971,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5479545454545455,0.19038321011771242,0.5039616620752984,0.059871050253956795,0.043992883379247116,0.8156793206793207,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.5537213247057098,0.14988166460297972,0.5262279478003885,0.09575935872198418,0.027493376905321276,0.8488628337025895,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_same,mlp,0.5387285002799176,0.15691594988605814,0.5214015516444223,0.08327561291359811,0.01732694863549533,0.8960350417684161,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_differ,linear,0.5461271645021645,0.10813887846692513,0.5516858407985025,0.12195240241438296,-0.005558676296337994,0.5177409306266925,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,stemfinal_differ,mlp,0.4704902597402597,0.18670710249870237,0.5231101393831424,0.15780032394024301,-0.05261987964288273,0.4635337480465008,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,all,linear,0.6460353535353535,0.1640040139763259,0.5092238292011019,0.05936469510341744,0.1368115243342516,0.8163952713952713,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.5445707070707071,0.18799657910105333,0.48673852157943065,0.02388902963425086,0.057832185491276444,0.809968364968365,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5806777002771738,0.17379843450714969,0.5186298467144788,0.03740326735958902,0.06204785356269504,0.8711479944046104,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_same,mlp,0.5621445249506083,0.18584063971265746,0.4456299728453569,0.026144928188602323,0.11651455210525141,0.9046778370200901,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_differ,linear,0.5143733766233767,0.09611135508377083,0.6167197680254809,0.07114586577711034,-0.10234639140210422,0.48491503552385273,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,stemfinal_differ,mlp,0.49673214285714284,0.17142394214979675,0.515137590297019,0.20137237278969267,-0.018405447439876155,0.49704098374134914,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,all,linear,0.6193939393939394,0.1495864480348064,0.49248025711662075,0.06394520844126558,0.12691368227731864,0.8088544788544787,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.5591161616161615,0.16782694439351153,0.4962908631772268,0.05718052615136525,0.0628252984389347,0.8456493506493507,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.5130332997529047,0.05883370809430631,0.5348376140358846,0.08886783018078126,-0.02180431428297991,0.851168946584999,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_same,mlp,0.6094080729349847,0.17619011195981332,0.5242813794516876,0.05861891304201252,0.08512669348329704,0.8794782512527769,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_differ,linear,0.4103685064935065,0.15730833252395077,0.5603645900358488,0.1099823171303632,-0.14999608354234234,0.40465868808344074,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,stemfinal_differ,mlp,0.45647889610389614,0.164508300783393,0.5219589182668809,0.13272904373644528,-0.06548002216298476,0.42855169866406595,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,all,linear,0.5335743801652892,0.07170729579262253,0.5535548668503214,0.037206294718257864,-0.01998048668503216,0.8007475857475856,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.49911616161616157,0.12200438158361132,0.577983930211203,0.054948606950105755,-0.07886776859504141,0.8008041958041957,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.4520584793267678,0.034988551491144125,0.5339953116757605,0.04231673297230836,-0.08193683234899274,0.8533756092360779,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_same,mlp,0.496187264099978,0.0670062585828282,0.5333247025543978,0.08551195942725377,-0.0371374384544198,0.8764319029429142,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_differ,linear,0.49434686147186147,0.07952969429671695,0.40009704264951995,0.16337398785264182,0.09424981882234151,0.4739752321816069,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,stemfinal_differ,mlp,0.5679285714285714,0.10204183414533328,0.5201259910239182,0.19707941456182201,0.04780258040465324,0.5502853672423823,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,all,linear,0.5088797061524334,0.04943366177129062,0.5544074839302111,0.06388413365308686,-0.04552777777777772,0.8249250749250748,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,all,mlp,0.5381519742883378,0.09235273398058784,0.5307786960514234,0.08869367235417223,0.007373278236914471,0.8189743589743589,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,stemfinal_same,linear,0.4979718732991539,0.07979470387053615,0.5249002500928658,0.07185321093540248,-0.026928376793711906,0.896833375376391,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_same,mlp,0.5075082945526606,0.1095608369683373,0.4658325787884657,0.05728333087116662,0.041675715764194876,0.8821904154076172,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_differ,linear,0.5204810606060606,0.03475535607114414,0.4562075289949911,0.12861946253991535,0.06427353161106947,0.5153048273900155,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,stemfinal_differ,mlp,0.5676125541125541,0.0829562468515779,0.45334335296486455,0.12586978778626062,0.11426920114768951,0.5475056646029394,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,all,linear,0.6513888888888889,0.170353584952692,0.4714752066115703,0.03168137255087592,0.17991368227731863,0.8447852147852147,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,all,mlp,0.5896694214876033,0.11471872403333794,0.5023496326905417,0.04249025234959072,0.08731978879706159,0.8264269064269065,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,stemfinal_same,linear,0.5102371807302888,0.16863222413811324,0.5694796926404064,0.08259938261969213,-0.059242511910117646,0.8345098657250214,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_same,mlp,0.43527996498360705,0.06728794169147255,0.4401722848478178,0.01908621347835025,-0.004892319864210737,0.8466313783623729,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_differ,linear,0.5259491341991342,0.11955603456595433,0.5658052700922266,0.15151843313452254,-0.03985613589309234,0.49610259013714647,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,stemfinal_differ,mlp,0.5249496753246754,0.08282130100975389,0.6213592190322794,0.07101298424240925,-0.09640954370760402,0.4806351101795315,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,all,linear,0.5306691919191918,0.1808937656712599,0.4793285123966943,0.042615836895504085,0.051340679522497545,0.7752580752580752,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,all,mlp,0.4135789715335171,0.05167171489012847,0.5561492194674014,0.06391183706513884,-0.1425702479338843,0.7351831501831502,0.8939393939393939,5,5,43560,4620,38940,7,59
