layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6747195141120663,0.4999396912939532,0.1747798228181131,43560
encoder,0,all,conjugation,linear,0.6169871441689623,0.3115033976124885,0.30548374655647376,43560
encoder,0,all,l_shaped,linear,0.8310376492194674,0.4895893021120294,0.34144834710743804,43560
encoder,0,stemfinal_same,l_shaped,linear,0.890908424445507,0.4939463589301414,0.3969620655153656,39015
encoder,1,all,stem_final_match,linear,0.640814988522047,0.5001557428883997,0.1406592456336473,43560
encoder,1,all,conjugation,linear,0.6269201101928374,0.2921733700642792,0.33474674012855826,43560
encoder,1,all,l_shaped,linear,0.8206955922865014,0.47623461891643704,0.3444609733700643,43560
encoder,1,stemfinal_same,l_shaped,linear,0.8456645998960276,0.5544763998336799,0.2911882000623477,39015
encoder,2,all,stem_final_match,linear,0.6035938645153962,0.5003622814541128,0.10323158306128344,43560
encoder,2,all,conjugation,linear,0.6374077134986227,0.34604279155188244,0.29136492194674024,43560
encoder,2,all,l_shaped,linear,0.8259676308539945,0.4888140495867769,0.3371535812672176,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8529104658569973,0.4701514416376469,0.3827590242193504,39015
encoder,3,all,stem_final_match,linear,0.6610915819709141,0.5010614387149728,0.16003014325594134,43560
encoder,3,all,conjugation,linear,0.6866299357208449,0.32369256198347107,0.3629373737373738,43560
encoder,3,all,l_shaped,linear,0.8326056014692378,0.5326705693296603,0.2999350321395775,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8455061073109065,0.49316357044138337,0.3523425368695231,39015
decoder,0,all,stem_final_match,linear,0.6933428969926838,0.4997021093049532,0.19364078768773063,43560
decoder,0,all,conjugation,linear,0.7137107438016529,0.3130624426078971,0.4006483011937558,43560
decoder,0,all,l_shaped,linear,0.8383344811753902,0.5121997245179064,0.3261347566574838,43560
decoder,0,stemfinal_same,l_shaped,linear,0.8431627786106327,0.486363282083357,0.3567994965272757,39015
decoder,1,all,stem_final_match,linear,0.7133881380772177,0.5000870246932758,0.21330111338394186,43560
decoder,1,all,conjugation,linear,0.7637741046831955,0.3372460973370064,0.4265280073461891,43560
decoder,1,all,l_shaped,linear,0.8425252525252527,0.5140488980716252,0.32847635445362744,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8029027036252652,0.48348866216420683,0.31941404146105834,39015
decoder,2,all,stem_final_match,linear,0.7402524473264733,0.49993221524396014,0.24032023208251319,43560
decoder,2,all,conjugation,linear,0.7562231404958678,0.30010358126721765,0.45611955922865016,43560
decoder,2,all,l_shaped,linear,0.8902777777777778,0.48309779614325066,0.4071799816345272,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8588498295374196,0.4922593964077204,0.36659043312969924,39015
decoder,3,all,stem_final_match,linear,0.7417176707954871,0.4999743808099538,0.2417432899855333,43560
decoder,3,all,conjugation,linear,0.7228411386593205,0.3157252525252525,0.407115886134068,43560
decoder,3,all,l_shaped,linear,0.8810525711662075,0.4769497245179063,0.4041028466483012,43560
decoder,3,stemfinal_same,l_shaped,linear,0.8383103550313555,0.526711441360552,0.3115989136708035,39015
