layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6656238102698145,0.5005986978933865,0.16502511237642803,43120
decoder,0,all,conjugation,linear,0.5269570781125033,0.29011537960247635,0.2368416985100269,43120
decoder,0,all,l_shaped,linear,0.8497968319559229,0.5297160508831632,0.3200807810727597,43120
decoder,0,stemfinal_same,l_shaped,linear,0.7819233773450573,0.5257475159528937,0.25617586139216364,38727
decoder,1,all,stem_final_match,linear,0.6370872619405674,0.4996421291205596,0.1374451328200078,43120
decoder,1,all,conjugation,linear,0.5356427323084215,0.35604692082111433,0.1795958114873072,43120
decoder,1,all,l_shaped,linear,0.8661122589531681,0.5559173823799491,0.310194876573219,43120
decoder,1,stemfinal_same,l_shaped,linear,0.8484061858927058,0.4722350416340541,0.37617114425865167,38727
decoder,2,all,stem_final_match,linear,0.6496764794136339,0.49989216008895154,0.1497843193246824,43120
decoder,2,all,conjugation,linear,0.5299628543499512,0.3571720489350988,0.17279080541485237,43120
decoder,2,all,l_shaped,linear,0.8667883379247016,0.5076954572462594,0.35909288067844214,43120
decoder,2,stemfinal_same,l_shaped,linear,0.8553803573996515,0.5068817179615557,0.3484986394380958,38727
decoder,3,all,stem_final_match,linear,0.6570502404698809,0.4999755318190977,0.1570747086507832,43120
decoder,3,all,conjugation,linear,0.5118933913919251,0.3650825261411771,0.14681086525074805,43120
decoder,3,all,l_shaped,linear,0.8667750364608654,0.503429022848809,0.36334601361205643,43120
decoder,3,stemfinal_same,l_shaped,linear,0.8472049258413307,0.4859871367069729,0.36121778913435776,38727
