layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7749769345390759,0.5006580908264147,0.27431884371266124,43560
encoder,0,all,conjugation,linear,0.5176488733511825,0.36990817263544534,0.14774070071573714,43560
encoder,0,all,l_shaped,linear,0.7157954545454546,0.4951848025711662,0.22061065197428836,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6027192179243803,0.5490540881541804,0.05366512977019988,38175
encoder,1,all,stem_final_match,linear,0.8025998023584116,0.5002379749993745,0.30236182735903705,43560
encoder,1,all,conjugation,linear,0.5740996622590132,0.31954269972451793,0.2545569625344953,43560
encoder,1,all,l_shaped,linear,0.7723232323232324,0.529380624426079,0.24294260789715338,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6524795150011247,0.511945164599719,0.14053435040140572,38175
encoder,2,all,stem_final_match,linear,0.7655915132308653,0.4994457769816756,0.2661457362491897,43560
encoder,2,all,conjugation,linear,0.5894889151252787,0.34225528007346184,0.24723363505181684,43560
encoder,2,all,l_shaped,linear,0.8269570707070708,0.4619286042240588,0.365028466483012,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6358029655247602,0.48833852097927555,0.14746444454548469,38175
encoder,3,all,stem_final_match,linear,0.748477743736817,0.499867572468294,0.24861017126852297,43560
encoder,3,all,conjugation,linear,0.5860714329241478,0.308277318640955,0.2777941142831928,43560
encoder,3,all,l_shaped,linear,0.8334630394857669,0.4940286960514234,0.33943434343434353,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6278340343704072,0.4519256980325993,0.1759083363378079,38175
decoder,0,all,stem_final_match,linear,0.7129393243921625,0.5000414022585173,0.2128979221336451,43560
decoder,0,all,conjugation,linear,0.6414514454179526,0.3173342516069789,0.3241171938109737,43560
decoder,0,all,l_shaped,linear,0.7372348484848485,0.4796292470156106,0.25760560146923794,43560
decoder,0,stemfinal_same,l_shaped,linear,0.733648351010155,0.4839203020443555,0.24972804896579953,38175
decoder,1,all,stem_final_match,linear,0.7589270066367735,0.4998963821698677,0.2590306244669058,43560
decoder,1,all,conjugation,linear,0.695545752031294,0.3138411386593204,0.3817046133719736,43560
decoder,1,all,l_shaped,linear,0.8287247474747474,0.4734354912764004,0.35528925619834706,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7601050089436567,0.4728961703284414,0.28720883861521534,38175
decoder,2,all,stem_final_match,linear,0.8093480008286298,0.5000285716467776,0.3093194291818522,43560
decoder,2,all,conjugation,linear,0.7241079681477018,0.3587676767676768,0.36534029138002505,43560
decoder,2,all,l_shaped,linear,0.8695672635445362,0.5327385215794307,0.3368287419651055,43560
decoder,2,stemfinal_same,l_shaped,linear,0.783981563294654,0.514581605968225,0.26939995732642896,38175
decoder,3,all,stem_final_match,linear,0.7799772584222493,0.49995142882056376,0.28002582960168554,43560
decoder,3,all,conjugation,linear,0.6838877781950384,0.33840312213039486,0.34548465606464357,43560
decoder,3,all,l_shaped,linear,0.8330521120293849,0.4902979797979798,0.3427541322314051,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7774004639597314,0.48689911247937756,0.29050135148035383,38175
