layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.5233640440401908,0.5012250348225492,0.02213900921764156,43560
encoder,0,all,conjugation,linear,0.3359044995408632,0.3702949494949495,-0.0343904499540863,43560
encoder,0,all,l_shaped,linear,0.5098817722681359,0.5428257575757576,-0.03294398530762166,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5215409960868168,0.4680798890624289,0.05346110702438789,38580
encoder,1,all,stem_final_match,linear,0.5247624767911763,0.5002712248680659,0.024491251923110413,43560
encoder,1,all,conjugation,linear,0.3134380165289256,0.298589898989899,0.014848117539026595,43560
encoder,1,all,l_shaped,linear,0.5564015151515151,0.5177153351698807,0.03868617998163448,43560
encoder,1,stemfinal_same,l_shaped,linear,0.5167935600220521,0.5744943802227125,-0.05770082020066036,38580
encoder,2,all,stem_final_match,linear,0.5460924725477183,0.4991515055020068,0.04694096704571149,43560
encoder,2,all,conjugation,linear,0.3389421487603305,0.3230596877869605,0.01588246097337004,43560
encoder,2,all,l_shaped,linear,0.5557070707070707,0.5047582644628099,0.05094880624426079,43560
encoder,2,stemfinal_same,l_shaped,linear,0.5298858146684233,0.5071579272991698,0.022727887369253574,38580
encoder,3,all,stem_final_match,linear,0.5614423390340153,0.5001594437229235,0.06128289531109177,43560
encoder,3,all,conjugation,linear,0.3331891643709825,0.36908007346189164,-0.03589090909090914,43560
encoder,3,all,l_shaped,linear,0.5142550505050505,0.4504003673094582,0.06385468319559229,43560
encoder,3,stemfinal_same,l_shaped,linear,0.4952296121520779,0.47502114550213753,0.02020846664994036,38580
decoder,0,all,stem_final_match,linear,0.5385646657687271,0.49932822578770353,0.03923643998102355,43560
decoder,0,all,conjugation,linear,0.30657024793388427,0.3292530762167126,-0.02268282828282836,43560
decoder,0,all,l_shaped,linear,0.5688957759412304,0.5207359963269054,0.04815977961432505,43560
decoder,0,stemfinal_same,l_shaped,linear,0.627783885124609,0.5048835022909925,0.12290038283361648,38580
decoder,1,all,stem_final_match,linear,0.5903012760823634,0.5002211449591346,0.09008013112322877,43560
decoder,1,all,conjugation,linear,0.3238383838383838,0.37099118457300273,-0.047152800734618916,43560
decoder,1,all,l_shaped,linear,0.5713452708907255,0.4858774104683195,0.085467860422406,43560
decoder,1,stemfinal_same,l_shaped,linear,0.5389497783631426,0.5070019021875185,0.03194787617562411,38580
decoder,2,all,stem_final_match,linear,0.6255530636989285,0.49990692944004467,0.12564613425888382,43560
decoder,2,all,conjugation,linear,0.34246556473829204,0.34808668503213963,-0.005621120293847592,43560
decoder,2,all,l_shaped,linear,0.5709205693296603,0.5030048209366391,0.06791574839302117,43560
decoder,2,stemfinal_same,l_shaped,linear,0.5348850333530364,0.4912782948369302,0.04360673851610619,38580
decoder,3,all,stem_final_match,linear,0.6276363917533827,0.4999955640113873,0.12764082774199542,43560
decoder,3,all,conjugation,linear,0.34650045913682276,0.3114394857667585,0.03506097337006425,43560
decoder,3,all,l_shaped,linear,0.5475550964187328,0.49457460973370065,0.052980486685032135,43560
decoder,3,stemfinal_same,l_shaped,linear,0.5422805514787997,0.48696255449400905,0.055317996984790674,38580
