layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6559602866185006,0.5001849733539572,0.1557753132645434,43560
decoder,0,all,conjugation,linear,0.5863356384733543,0.3300844811753903,0.25625115729796405,43560
decoder,0,all,l_shaped,linear,0.7806887052341598,0.5242339302112029,0.2564547750229569,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7171411738742504,0.5579463754718313,0.159194798402419,38175
decoder,1,all,stem_final_match,linear,0.6771113773930415,0.49973942163781826,0.17737195575522324,43560
decoder,1,all,conjugation,linear,0.561916372557937,0.29698347107438017,0.26493290148355686,43560
decoder,1,all,l_shaped,linear,0.7774012855831038,0.4927837465564737,0.2846175390266301,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7180194923008177,0.5032713208762464,0.21474817142457137,38175
decoder,2,all,stem_final_match,linear,0.689634140992422,0.4996310748695527,0.19000306612286932,43560
decoder,2,all,conjugation,linear,0.638906400328285,0.33488521579430663,0.3040211845339784,43560
decoder,2,all,l_shaped,linear,0.7851515151515152,0.4733569788797062,0.311794536271809,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7071805034099212,0.4908766681311164,0.2163038352788048,38175
decoder,3,all,stem_final_match,linear,0.6448661690908699,0.5000990493185029,0.144767119772367,43560
decoder,3,all,conjugation,linear,0.5969134208139825,0.30392837465564737,0.2929850461583351,43560
decoder,3,all,l_shaped,linear,0.8162247474747474,0.5311618457300276,0.2850629017447198,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7427693124626478,0.4722188712073029,0.2705504412553449,38175
