layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.6916794812156466,0.4998099112110922,0.1918695700045544,43560
encoder,0,all,conjugation,linear,0.6147346189164371,0.31323140495867763,0.3015032139577595,43560
encoder,0,all,l_shaped,linear,0.834725665748393,0.5496196051423323,0.2851060606060607,43560
encoder,0,stemfinal_same,l_shaped,linear,0.8924508778916878,0.5273932732363693,0.36505760465531845,39015
encoder,1,all,stem_final_match,linear,0.6890027329722216,0.5001404358529297,0.18886229711929192,43560
encoder,1,all,conjugation,linear,0.5913351698806244,0.2957614325068871,0.2955737373737373,43560
encoder,1,all,l_shaped,linear,0.8083723599632691,0.4880840220385675,0.32028833792470157,43560
encoder,1,stemfinal_same,l_shaped,linear,0.8614816947288704,0.5595536906859531,0.3019280040429173,39015
encoder,2,all,stem_final_match,linear,0.7100836891257031,0.5000063476475591,0.21007734147814394,43560
encoder,2,all,conjugation,linear,0.6019871441689624,0.32881597796143247,0.2731711662075299,43560
encoder,2,all,l_shaped,linear,0.8643273645546372,0.4893477961432507,0.3749795684113865,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8545324480265813,0.4791484616887428,0.37538398633783854,39015
encoder,3,all,stem_final_match,linear,0.715904173128299,0.5000681892687024,0.21583598385959657,43560
encoder,3,all,conjugation,linear,0.6121046831955923,0.3348350780532599,0.2772696051423324,43560
encoder,3,all,l_shaped,linear,0.8761696510560146,0.5401611570247934,0.33600849403122124,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8623484028504101,0.47326395253682996,0.3890844503135802,39015
decoder,0,all,stem_final_match,linear,0.6311049441368367,0.4998117838337023,0.13129316030313443,43560
decoder,0,all,conjugation,linear,0.702534435261708,0.3116091827364555,0.3909252525252525,43560
decoder,0,all,l_shaped,linear,0.8265840220385675,0.5418142791551883,0.2847697428833792,43560
decoder,0,stemfinal_same,l_shaped,linear,0.8166386421873334,0.4728792463311782,0.34375939585615517,39015
decoder,1,all,stem_final_match,linear,0.7095647546484735,0.49998959417273675,0.2095751604757367,43560
decoder,1,all,conjugation,linear,0.683862258953168,0.33144664830119375,0.35241561065197424,43560
decoder,1,all,l_shaped,linear,0.8363969237832874,0.46839669421487595,0.3680002295684115,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8564145432832992,0.45439780426568144,0.4020167390176178,39015
decoder,2,all,stem_final_match,linear,0.7169125174882005,0.5000898768410904,0.2168226406471101,43560
decoder,2,all,conjugation,linear,0.6943507805325988,0.3034725436179982,0.3908782369146006,43560
decoder,2,all,l_shaped,linear,0.8538395316804408,0.48263269054178143,0.37120684113865937,43560
decoder,2,stemfinal_same,l_shaped,linear,0.824020327830669,0.5088219245356267,0.31519840329504234,39015
decoder,3,all,stem_final_match,linear,0.8031739474502928,0.49997553428988156,0.30319841316041124,43560
decoder,3,all,conjugation,linear,0.7193636363636364,0.30040789715335164,0.4189557392102848,43560
decoder,3,all,l_shaped,linear,0.853511248852158,0.502300505050505,0.35121074380165296,43560
decoder,3,stemfinal_same,l_shaped,linear,0.85303265223052,0.529571388639063,0.3234612635914571,39015
