layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.570275703827516,0.49959714026842716,0.07067856355908886,43560
decoder,0,all,conjugation,linear,0.31336271808999083,0.35799742883379243,-0.0446347107438016,43560
decoder,0,all,l_shaped,linear,0.5735996326905418,0.5111772268135905,0.06242240587695136,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6150750642555437,0.4716258459425161,0.1434492183130276,38580
decoder,1,all,stem_final_match,linear,0.5301993459423521,0.5001136281140958,0.03008571782825631,43560
decoder,1,all,conjugation,linear,0.3473663911845731,0.28471423324150597,0.06265215794306711,43560
decoder,1,all,l_shaped,linear,0.5646292470156106,0.5416120293847566,0.02301721763085396,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6330473094818758,0.5233908914156992,0.10965641806617665,38580
decoder,2,all,stem_final_match,linear,0.5291298107222395,0.49959272573371943,0.02953708498852009,43560
decoder,2,all,conjugation,linear,0.34380899908172635,0.32515996326905416,0.018649035812672188,43560
decoder,2,all,l_shaped,linear,0.5922371441689623,0.5369582185491277,0.05527892561983461,43560
decoder,2,stemfinal_same,l_shaped,linear,0.5702603877645281,0.4946080378747606,0.07565234988976755,38580
decoder,3,all,stem_final_match,linear,0.5532266478440473,0.49989701686841104,0.053329630975636255,43560
decoder,3,all,conjugation,linear,0.3506850321395776,0.3559318640955005,-0.005246831955922904,43560
decoder,3,all,l_shaped,linear,0.6012591827364554,0.4654616620752985,0.1357975206611569,43560
decoder,3,stemfinal_same,l_shaped,linear,0.5758348184730939,0.45176421635955694,0.12407060211353699,38580
