layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.5641816525436567,0.4999213886108592,0.06426026393279749,43560
decoder,0,all,conjugation,linear,0.510912764003673,0.3622945821854914,0.14861818181818165,43560
decoder,0,all,l_shaped,linear,0.7659859963269054,0.516478650137741,0.24950734618916448,43560
decoder,0,stemfinal_same,l_shaped,linear,0.8325146660220218,0.46002565224076986,0.372489013781252,38580
decoder,1,all,stem_final_match,linear,0.5977946567770855,0.49969205226443697,0.09810260451264857,43560
decoder,1,all,conjugation,linear,0.46700091827364554,0.28313645546372823,0.1838644628099173,43560
decoder,1,all,l_shaped,linear,0.8125814967860421,0.5504765840220386,0.2621049127640035,43560
decoder,1,stemfinal_same,l_shaped,linear,0.8359028249380298,0.5605573879152488,0.275345437022781,38580
decoder,2,all,stem_final_match,linear,0.6546880114373718,0.49988173730362356,0.1548062741337482,43560
decoder,2,all,conjugation,linear,0.4738347107438017,0.33081818181818184,0.14301652892561983,43560
decoder,2,all,l_shaped,linear,0.8150975665748392,0.498123507805326,0.31697405876951323,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8409039134544193,0.49320597404039657,0.3476979394140227,38580
decoder,3,all,stem_final_match,linear,0.7107766742575146,0.4998779312565559,0.21089874300095868,43560
decoder,3,all,conjugation,linear,0.37828925619834713,0.34646942148760324,0.0318198347107439,43560
decoder,3,all,l_shaped,linear,0.813219696969697,0.47278833792470154,0.34043135904499544,43560
decoder,3,stemfinal_same,l_shaped,linear,0.755845185564979,0.44467163002865656,0.3111735555363225,38580
