layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7600844449105862,0.499989598152445,0.26009484675814126,43560
encoder,0,all,conjugation,linear,0.49097756278347077,0.40188888888888885,0.08908867389458192,43560
encoder,0,all,l_shaped,linear,0.7248725895316804,0.4647715794306704,0.26010101010101006,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6673011515179874,0.5520583139176198,0.11524283760036758,38175
encoder,1,all,stem_final_match,linear,0.7740350373290068,0.5002846452444867,0.2737503920845201,43560
encoder,1,all,conjugation,linear,0.46382271104759143,0.30557575757575756,0.15824695347183387,43560
encoder,1,all,l_shaped,linear,0.7239520202020202,0.4934217171717171,0.23053030303030309,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6588989000369558,0.479401810067717,0.17949708996923885,38175
encoder,2,all,stem_final_match,linear,0.7726460069453716,0.4993093476805822,0.27333665926478934,43560
encoder,2,all,conjugation,linear,0.4626384556432403,0.3519972451790634,0.11064121046417691,43560
encoder,2,all,l_shaped,linear,0.6917125803489441,0.4723498622589532,0.21936271808999092,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6380401438975631,0.5088405590266267,0.1291995848709364,38175
encoder,3,all,stem_final_match,linear,0.7821590431596454,0.5003825254344589,0.2817765177251864,43560
encoder,3,all,conjugation,linear,0.5782750816435026,0.3185179063360882,0.25975717530741443,43560
encoder,3,all,l_shaped,linear,0.6744846189164371,0.4880140036730946,0.18647061524334246,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6676722724245897,0.4451552682610293,0.2225170041635604,38175
decoder,0,all,stem_final_match,linear,0.7132934759330687,0.5000342855068645,0.21325919042620423,43560
decoder,0,all,conjugation,linear,0.5021225860795239,0.2980459136822773,0.20407667239724658,43560
decoder,0,all,l_shaped,linear,0.7319260789715336,0.5043813131313131,0.22754476584022054,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6785192345756401,0.4912669989520227,0.18725223562361742,38175
decoder,1,all,stem_final_match,linear,0.7147955099709484,0.49995898760236324,0.2148365223685852,43560
decoder,1,all,conjugation,linear,0.6084951566243433,0.309514233241506,0.29898092338283727,43560
decoder,1,all,l_shaped,linear,0.7874609733700643,0.47655716253443525,0.310903810835629,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6997190893651161,0.4751913374286499,0.22452775193646618,38175
decoder,2,all,stem_final_match,linear,0.7220732180928147,0.4999973418394471,0.22207587625336755,43560
decoder,2,all,conjugation,linear,0.6175487133812493,0.3424628099173554,0.2750859034638939,43560
decoder,2,all,l_shaped,linear,0.7686696510560147,0.5315684113865932,0.23710123966942154,43560
decoder,2,stemfinal_same,l_shaped,linear,0.6859439791770472,0.5141879886384163,0.1717559905386309,38175
decoder,3,all,stem_final_match,linear,0.773260940542235,0.5000716414687589,0.2731892990734761,43560
decoder,3,all,conjugation,linear,0.6072200542679012,0.3348438934802571,0.27237616078764404,43560
decoder,3,all,l_shaped,linear,0.795615243342516,0.4685027548209367,0.3271124885215793,43560
decoder,3,stemfinal_same,l_shaped,linear,0.6953690835351936,0.5058086543128263,0.18956042922236727,38175
