layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.4948265139628646,0.11510292671805981,0.4578364491706772,0.0514616770282986,0.036990064792187416,0.8579745355304688,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.44927319873086924,0.03273347229301054,0.487461951089427,0.03515746846271678,-0.03818875235855779,0.86201817216691,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7940168505329794,0.17924776577535836,0.5493039921601387,0.15990492674797657,0.24471285837284074,0.7833374667390013,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7984823348694317,0.18958378391398634,0.4525856920428799,0.26524231814741017,0.34589664282655175,0.7923387518734315,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6546430211202938,0.24317548879562367,0.5332807621671257,0.0872790276233097,0.1213622589531681,0.8485198135198135,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.6441999540863177,0.21146748808175023,0.4783640955004591,0.07442294504323405,0.1658358585858586,0.7891475191475191,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.500185288292798,0.1065978289049557,0.4889681670619863,0.06142412008792516,0.011217121230811644,0.8683300242039877,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.4542692373023128,0.048263031561779836,0.5323081732181418,0.07336092342126954,-0.07803893591582906,0.841376574729308,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.7921351766513055,0.19055349107840708,0.7117983813288161,0.06656032385004089,0.08033679532248938,0.7842917667725852,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.8480798771121352,0.13347157988303446,0.4526782954224392,0.06421359410583088,0.39540158168969597,0.8440197408678533,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,all,linear,0.669178145087236,0.239933509742854,0.5129426078971534,0.034137088964981056,0.15623553719008265,0.8514368964368962,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5573771808999082,0.18998478023407822,0.5072451790633609,0.05392734158985583,0.05013200183654731,0.7574358974358975,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.5119197247699009,0.11074396993847661,0.5039505282903172,0.06062592640937416,0.007969196479583718,0.8864046494851573,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_same,mlp,0.4533961023262876,0.04313126618023029,0.5193416739498339,0.02459800036182548,-0.0659455716235463,0.8429851963407413,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_differ,linear,0.7903256528417819,0.19502413048497805,0.42216598204182604,0.10912605618604003,0.3681596707999559,0.7832070061226071,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,stemfinal_differ,mlp,0.8625253456221198,0.1183357456720277,0.4668382379697597,0.04786809543325697,0.3956871076523601,0.8595662507427214,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,all,linear,0.6878466483011938,0.22647375040126327,0.4794949494949495,0.054336571451588954,0.20835169880624432,0.8597252747252748,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.5967217630853995,0.18622688822866654,0.5145752984389349,0.08712953696898074,0.08214646464646458,0.7975341325341325,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5292081247960712,0.11097158393330421,0.4867759818149482,0.061306053652999466,0.04243214298112297,0.9021584080821199,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_same,mlp,0.5298082387138952,0.10519436430485861,0.5027958400409795,0.06354366033942459,0.027012398672915605,0.9011822808917825,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_differ,linear,0.7775637480798772,0.21139174462798316,0.430977076266055,0.12756503531166924,0.34658667181382213,0.7708135059030201,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,stemfinal_differ,mlp,0.8515145929339478,0.13344132247604687,0.46637239338931213,0.09830075392216947,0.3851421995446357,0.8474450386215091,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,all,linear,0.65517217630854,0.2147957610149149,0.5109951790633609,0.05237341713518898,0.14417699724517907,0.8525957375957376,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.5992814508723601,0.1929109949620281,0.5528223140495868,0.05181670542979959,0.04645913682277325,0.8167599067599067,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.5648493813427106,0.16536177476704242,0.516180765215855,0.07118127218619918,0.04866861612685558,0.924606579136096,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_same,mlp,0.5529396340863648,0.1704801014677148,0.5066132064651565,0.05999761803293427,0.04632642762120831,0.8867498450992404,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_differ,linear,0.7962073267234557,0.1703323322553206,0.5263950544007167,0.1396549718505009,0.2698122723227391,0.7824547262910435,0.584958217270195,5,5,5385,3150,2235,6,10
decoder,0,stemfinal_differ,mlp,0.7905169669040637,0.168429810567089,0.5362356854476801,0.09757886173653758,0.2542812814563836,0.7852400826218439,0.584958217270195,5,5,5385,3150,2235,6,10
