layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.8025650434460209,0.20969494822284201,0.5020936484451727,0.038215700642132644,0.3004713950008482,0.9482651645703808,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_same,mlp,0.7435023755976713,0.21304650646791826,0.5427623257028815,0.0866480616207902,0.20074004989478977,0.9338545083258472,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_differ,linear,0.7581038961038962,0.17979523010643544,0.5114606619187264,0.11610861153737968,0.24664323418516976,0.8022033985074921,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,stemfinal_differ,mlp,0.7182857142857143,0.2126911992135473,0.46264035749197036,0.1495936269857616,0.25564535679374395,0.7453239608561246,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,all,linear,0.8015151515151515,0.20317480582435185,0.457788567493113,0.04509846808213127,0.34372658402203854,0.9162570762570763,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.6986317722681359,0.22581755434399503,0.4864527089072544,0.07107553995679608,0.2121790633608815,0.8782484182484183,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.836977173724933,0.16641251343150562,0.5495316923712836,0.05196235754626182,0.28744548135364933,0.9674314977619808,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_same,mlp,0.7948615227558251,0.20223641099984327,0.5073837906907062,0.05543349905263052,0.28747773206511895,0.9369126159776343,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_differ,linear,0.7124632034632035,0.19854931912395313,0.6673741376902667,0.21779441997195975,0.04508906577293681,0.7465789276783429,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,stemfinal_differ,mlp,0.762073593073593,0.19235084493662763,0.46716420890937027,0.1512012548858499,0.29490938416422274,0.7431964872900545,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,all,linear,0.8170454545454545,0.21233802877231375,0.4808702938475665,0.06786407503300824,0.336175160697888,0.9241758241758241,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.6938590449954086,0.19880707256760627,0.5210300734618916,0.03864057516602136,0.17282897153351706,0.8774342324342325,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.8400596279397149,0.16129757506191614,0.4921255834562901,0.046760094847504444,0.3479340444834248,0.965791732164482,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_same,mlp,0.7396882862874155,0.2157624195614447,0.4628163279391135,0.045690724816154216,0.27687195834830197,0.9280442549605631,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,2,stemfinal_differ,linear,0.6901255411255411,0.19414289261700135,0.5541827956989247,0.13200953213827704,0.13594274542661644,0.7228533286077147,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,2,stemfinal_differ,mlp,0.6822857142857143,0.20532268724057656,0.5584375366568916,0.191577042959139,0.12384817762882272,0.7041983184673244,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,2,all,linear,0.8311363636363636,0.21277758297420635,0.5011065197428833,0.054126612416725506,0.3300298438934802,0.944945054945055,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.6424609733700644,0.15542716285009517,0.47525252525252526,0.028793831811265515,0.1672084481175391,0.8662354312354312,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.8289959586908872,0.16921344513271153,0.5253135719709136,0.07166481329579989,0.3036823867199736,0.9618502603368718,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,3,stemfinal_same,mlp,0.7351416364184431,0.20070801009692912,0.490137185872937,0.0686125930590587,0.24500445054550613,0.9361048587460093,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,3,stemfinal_differ,linear,0.7064329004329004,0.20048333231807267,0.6273556067588327,0.11480895592393245,0.07907729367406768,0.7380222497883318,0.693069306930693,5,5,4545,3150,1395,6,6
