layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.518666340190531,0.15486879804664605,0.4436879504521577,0.04209153535340599,0.07497838973837334,0.7935035856461814,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.42729696821314295,0.05525843308305731,0.5574938754692653,0.06707726791530569,-0.13019690725612237,0.8334610421967007,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.34638095238095234,0.19739978656766946,0.6047911041660283,0.15529172325392918,-0.258410151785076,0.35995860177036676,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.45591341991341994,0.10435269296908498,0.4169347474455664,0.09259328535088258,0.038978672467853526,0.4567438115240674,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.6193055555555557,0.20102707833360303,0.4902350780532599,0.074055193235018,0.12907047750229578,0.7785364635364636,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.44996212121212126,0.050610962181220055,0.5005397153351698,0.050070406736712134,-0.050577594123048575,0.8036630036630037,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.5654972002098421,0.1719240675574235,0.4349875595276268,0.029303439191056754,0.13050964068221527,0.8307194333092449,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.4521871947314203,0.05179339623433578,0.5434845336553762,0.10637280507867286,-0.09129733892395586,0.8694664860250025,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.4415151515151515,0.09715701604494908,0.5439164214731455,0.1261273619150478,-0.10240126995799392,0.38859566337591916,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.4964329004329004,0.15253637931240083,0.4942604798526943,0.19511130187459122,0.0021724205802061136,0.4746861983553431,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.6434974747474748,0.2073172074629939,0.5474481175390266,0.09162315530895321,0.0960493572084482,0.8167216117216117,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.4529166666666667,0.061774012803038965,0.4987472451790634,0.07805071254755966,-0.04583057851239669,0.7943839493839494,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.5486652882902723,0.13513835703022076,0.504754930405111,0.062170673304064575,0.04391035788516129,0.822518579772168,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_same,mlp,0.4288698632295375,0.04225716038273579,0.5422098194849923,0.08776386191266228,-0.11333995625545473,0.8324577213095117,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_differ,linear,0.44878787878787885,0.09942165171691414,0.565886694328096,0.14841502800202916,-0.11709881554021717,0.3905709720178945,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,stemfinal_differ,mlp,0.4774285714285714,0.12940316510163882,0.5521680185138982,0.15350286339994923,-0.07473944708532676,0.44052122077411343,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,2,all,linear,0.607840909090909,0.18072784126810018,0.5200805785123966,0.05956040645257035,0.0877603305785124,0.8018398268398268,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.5112121212121212,0.09748260259080464,0.5142398989898991,0.05907082217509297,-0.0030277777777778514,0.8019813519813519,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5481667468933284,0.1323926344259057,0.548019692192167,0.05865190905735621,0.00014705470116149755,0.8492872040640259,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_same,mlp,0.4794809043943623,0.0992412332232625,0.47803719098687997,0.05356494588729812,0.0014437134074823388,0.856474532545978,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,3,stemfinal_differ,linear,0.46121212121212124,0.10098959387791072,0.579836499328107,0.09185471699596598,-0.11862437811598575,0.4097262676644182,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,stemfinal_differ,mlp,0.4902857142857143,0.14631578312001298,0.4633843795093796,0.18126128081008983,0.026901334776334718,0.4619621642051066,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,3,all,linear,0.614621212121212,0.1655589942312411,0.49865794306703404,0.06535545600279795,0.11596326905417798,0.8140542790542791,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.5157954545454546,0.09817705074263117,0.4564191919191919,0.021128665491584035,0.05937626262626272,0.7908991008991009,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.4940541250990805,0.09237280704282519,0.5214620903218335,0.09434913005229265,-0.027407965222753072,0.8467320543684762,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_same,mlp,0.4928249619610122,0.08250295356555898,0.5082653445433414,0.046133975760200265,-0.01544038258232916,0.8916779401837008,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,0,stemfinal_differ,linear,0.44720346320346316,0.05242223409953768,0.5329442782950113,0.10159670034866296,-0.08574081509154818,0.4282851949254491,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,stemfinal_differ,mlp,0.4647364718614718,0.08776396125109018,0.4610946376717953,0.15335248617243527,0.003641834189676507,0.44153796938970996,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,0,all,linear,0.6425883838383838,0.23097259735851283,0.5824540863177227,0.06279137601713322,0.06013429752066113,0.8161105561105562,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.6273484848484849,0.18276105131389306,0.5704419191919191,0.07912417369625305,0.05690656565656582,0.8123226773226774,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.46367352566376774,0.08613626982366973,0.5108916753663043,0.09175667259306294,-0.04721814970253657,0.8347927989712087,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_same,mlp,0.4781941013237826,0.054184291818779866,0.5077844904338051,0.09392537117656061,-0.02959038911002254,0.9085528659146647,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,1,stemfinal_differ,linear,0.5633122294372295,0.12325551719695914,0.40077827531417015,0.2076423321076028,0.16253395412305932,0.503584591380471,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,stemfinal_differ,mlp,0.6390497835497836,0.1186650429630874,0.47645825888525584,0.2345436718191396,0.16259152466452775,0.5692417506781993,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,1,all,linear,0.5873358585858586,0.14738487471849387,0.5494497245179063,0.06158096639317065,0.03788613406795227,0.8277688977688978,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,all,mlp,0.5432828282828283,0.06590544564012885,0.5197949954086318,0.06324072765224081,0.023487832874196424,0.824059274059274,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,stemfinal_same,linear,0.44450161930528287,0.0485763629483786,0.49765366949404727,0.042731322065189314,-0.0531520501887644,0.8534454143754957,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_same,mlp,0.4451129339550407,0.0531145853759752,0.45722788563522154,0.02885356871319237,-0.012114951680180841,0.8666157022319997,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,2,stemfinal_differ,linear,0.515603354978355,0.14405915933767033,0.49312189904242487,0.17237471393940818,0.022481455935930095,0.4840970417005573,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,stemfinal_differ,mlp,0.5808998917748918,0.10744847557871787,0.431935559918118,0.05187446394777008,0.14896433185677377,0.5564692063596474,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,2,all,linear,0.5666919191919192,0.1299800399960225,0.46384573002754814,0.046762202423894395,0.10284618916437105,0.80014319014319,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,2,all,mlp,0.48755853994490356,0.09059137866842366,0.4917522956841139,0.04011463976021105,-0.004193755739210325,0.7793839493839494,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,stemfinal_same,linear,0.5206872016093615,0.16566812196478822,0.5341836883170252,0.08036575783201341,-0.01349648670766368,0.8833491241674013,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_same,mlp,0.4393133334862374,0.04033697524744582,0.452165003078777,0.00980885359528518,-0.012851669592539583,0.8567163351371381,0.9755054432348367,5,5,38580,945,37635,7,59
decoder,3,stemfinal_differ,linear,0.5713906926406926,0.12449219702603374,0.48728247066942726,0.1720986962885989,0.08410822197126538,0.5472418819539053,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,stemfinal_differ,mlp,0.595292748917749,0.1813024152353702,0.6658752919838713,0.1047631237221893,-0.07058254306612233,0.5940448813929617,0.7379518072289156,5,5,4980,3675,1305,7,6
decoder,3,all,linear,0.5422979797979798,0.1168958119063326,0.46350734618916434,0.034603790851071806,0.07879063360881544,0.8070829170829169,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,3,all,mlp,0.4889864554637282,0.11788774068673356,0.5541303948576676,0.03729999328623237,-0.06514393939393937,0.7841092241092241,0.8939393939393939,5,5,43560,4620,38940,7,59
