layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.4859499115125015,0.09097180661035081,0.4397747304861538,0.04309928200986822,0.04617518102634771,0.8740219041731739,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.45747299892034593,0.023308240071148834,0.5524576159935678,0.056749217773101046,-0.09498461707322187,0.8652869847053772,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.4,0.2,0.5996655877714018,0.18059047057611463,-0.19966558777140175,0.4023361875258001,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.3251082251082251,0.18400127229755114,0.41283758737891707,0.12885691763156576,-0.08772936227069195,0.314920116483998,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.6759722222222222,0.21754264775319407,0.5153287419651056,0.10196429280686557,0.1606434802571166,0.8442723942723942,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.4411111111111111,0.05553183894596633,0.483584940312213,0.0382564883702999,-0.042473829201101876,0.7865467865467866,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.7166190669069031,0.16787471320996614,0.436448096363267,0.01237246039033854,0.28017097054363616,0.9331240252087841,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.5480722428519352,0.155631914644421,0.4913644290767101,0.07183824579315011,0.05670781377522516,0.911677998063,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.47295454545454546,0.11358069343435294,0.5054874271386406,0.08030060898325707,-0.03253288168409513,0.43639306363906094,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.40091017316017313,0.0914129118052084,0.45319393848203254,0.14054702848219963,-0.05228376532185941,0.35630047912821683,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,all,linear,0.8146969696969697,0.20384912104070113,0.5221593204775024,0.03525944390544746,0.29253764921946734,0.9108907758907758,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5879166666666666,0.19374133174720592,0.49509343434343434,0.09269959979190599,0.09282323232323231,0.842074592074592,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.8436160727509702,0.08754156675191746,0.5100905685877322,0.053362218528724165,0.333525504163238,0.9493337731877695,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,2,stemfinal_same,mlp,0.681763314983845,0.21472611216210852,0.5452191109131863,0.08000950506797323,0.1365442040706587,0.9217399444516428,0.9755054432348367,5,5,38580,945,37635,7,59
