layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.4519537664561556,0.08200175274078356,0.4401742510950187,0.03187548546637599,0.011779515361136916,0.8185228835938194,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.5199029897389125,0.11240734998957884,0.5124265355048635,0.07465506160219132,0.007476454234048968,0.8791880805394225,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7517542242703532,0.17692797846092906,0.5532539982300444,0.1666549565773922,0.1985002260403088,0.727146400062001,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7055756528417818,0.1820679154635865,0.49270207844929137,0.27440059856021803,0.21287357439249044,0.6956451448099347,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6479924242424242,0.2407501990678069,0.48849885215794303,0.061998591766021016,0.15949357208448117,0.8397635697635698,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.6092366850321396,0.16104427435789836,0.478118227731864,0.042614618540900664,0.13111845730027555,0.8241608391608392,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.48992886877029224,0.11929550731538893,0.4767645766076508,0.05412027027067276,0.013164292162641422,0.8487970637658255,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.46392563591353353,0.023982448869971567,0.5565028554946112,0.07200233462371174,-0.09257721958107767,0.8704197706168305,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.8017542242703533,0.19271130235556494,0.696700414078675,0.1156663333261171,0.10505381019167825,0.7969092459118035,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.6695637480798771,0.23269958878218755,0.44172064838879804,0.10526732497132715,0.22784309969107902,0.6578353138592862,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,all,linear,0.6334974747474748,0.2597742891343868,0.49616138659320475,0.0398216892831463,0.13733608815427,0.8132317682317682,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.5246625344352618,0.1615490527849958,0.5016212121212121,0.06139324812844514,0.02304132231404965,0.8248235098235097,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.49759106801267805,0.09129732637145806,0.5402917501079727,0.047227146333585705,-0.04270068209529465,0.8862263556535666,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_same,mlp,0.47149634838723486,0.02950468483662163,0.4908407897102511,0.04809767564592187,-0.019344441323016215,0.8842707560729133,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_differ,linear,0.7317542242703533,0.25254180875456994,0.5384860683124633,0.08315309557196174,0.19326815595789004,0.7188460048050842,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,stemfinal_differ,mlp,0.677976574500768,0.21401169542631412,0.5061599844599844,0.09557749267957659,0.17181659004078353,0.6649454155248712,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,all,linear,0.6298220844811755,0.25002874136700637,0.49296189164370985,0.0272165500505559,0.13686019283746564,0.8037079587079587,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.6262247474747475,0.22280797456839896,0.5006189164370982,0.07428722233657553,0.12560583103764933,0.7991025641025642,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5023627356415454,0.07384344376037312,0.4913056389499123,0.06935413526203778,0.011057096691633128,0.8988304728497093,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_same,mlp,0.46682982408739393,0.02204625661433062,0.5061877698832921,0.0766438357303148,-0.03935794579589813,0.876343516692166,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_differ,linear,0.784516129032258,0.20442174138875419,0.46271079318389735,0.11851540784072238,0.32180533584836063,0.7781433258415357,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,stemfinal_differ,mlp,0.7115514592933947,0.1978242906963141,0.4461011936350851,0.039035568312654034,0.2654502656583096,0.6985682106402037,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,all,linear,0.6146522038567493,0.2259676220234533,0.5305725436179982,0.0736008183574406,0.08407966023875113,0.8182317682317682,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.6413980716253443,0.24297326792311158,0.5221423324150597,0.07586950897080084,0.11925573921028465,0.8063936063936064,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.49441546284862137,0.0664931290588616,0.47869058521315305,0.0820129056990025,0.015724877635468315,0.8803588641581754,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_same,mlp,0.5455029354987956,0.09790109452824293,0.529030165672233,0.07776580377729062,0.01647276982656254,0.916393767228317,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_differ,linear,0.7584208909370199,0.23443955448105255,0.5239157719036385,0.08484137973092631,0.23450511903338145,0.7507300627760987,0.584958217270195,5,5,5385,3150,2235,6,10
