layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.48406325988011056,0.12901837973819572,0.4419136947629546,0.035454388819217995,0.04214956511715595,0.8370566221668214,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.4725981951621563,0.02378691698793808,0.5129228133644883,0.045774122906408976,-0.04032461820233202,0.8800684927013082,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7383573988735279,0.17377416609017304,0.5563517921003945,0.15144175132370138,0.18200560677313338,0.7076093414968094,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7785622119815668,0.15891407987117018,0.46596123765120145,0.2729827699062386,0.3126009743303654,0.7702189162688456,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6338165748393021,0.2311164343452126,0.5117543617998164,0.0751283658173747,0.12206221303948572,0.8390426240426241,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.5304350321395777,0.1015048082096632,0.4828156565656565,0.049696618619795296,0.04761937557392115,0.7882417582417582,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.498526756131512,0.12112874453306137,0.4814743087820152,0.05017405890218629,0.01705244734949679,0.8720048201470737,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.46867579102689405,0.048414088717764106,0.5176185925402195,0.09782890181734909,-0.04894280151332542,0.8779452737795366,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.8311827956989246,0.1826248410863138,0.6784419536984754,0.1312005501613132,0.15274084200044924,0.8282531194295901,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.7313732718894009,0.20102984202154117,0.4401157266760725,0.08197624735905033,0.2912575452133284,0.7229342591853567,0.584958217270195,5,5,5385,3150,2235,6,10
