layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.8233946792829642,0.196308128170276,0.5223810141971583,0.04716879393364036,0.30101366508580585,0.9500544994313616,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_same,mlp,0.7801951502202017,0.16796867488293274,0.5151248508348172,0.040849326835925466,0.2650702993853845,0.9359468931138899,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,0,stemfinal_differ,linear,0.7848398268398269,0.23691953784466524,0.5083672671414607,0.19522870893308217,0.27647255969836615,0.8330021462185204,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,stemfinal_differ,mlp,0.8556190476190476,0.18066846842135698,0.40675525764558024,0.13158676247224135,0.4488637899734674,0.8414925079252565,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,0,all,linear,0.8001262626262626,0.20312340429706077,0.4879329660238751,0.04062198701262277,0.31219329660238754,0.902091242091242,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.7528856749311295,0.15641618075198727,0.47342768595041324,0.06809719370015122,0.2794579889807162,0.9143739593739593,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.7920836787538003,0.1885976923199847,0.510079024678026,0.02925984535506391,0.28200465407577424,0.9577992896083215,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_same,mlp,0.7169130634385175,0.14829034154633844,0.4974275501996062,0.07619053119290961,0.21948551323891125,0.9498999552705278,0.962322183775471,5,5,39015,1470,37545,7,59
encoder,1,stemfinal_differ,linear,0.8318354978354978,0.2040340295074673,0.6187198994553833,0.2199283543896225,0.2131155983801145,0.8490175832398055,0.693069306930693,5,5,4545,3150,1395,6,6
encoder,1,stemfinal_differ,mlp,0.8373982683982684,0.18068797372923748,0.4267877950006982,0.12380715963565492,0.4106104733975702,0.8100860456416011,0.693069306930693,5,5,4545,3150,1395,6,6
