layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.4613507106639518,0.11533719760574355,0.45514147457393134,0.03606119435056423,0.006209236090020442,0.8141570120383884,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_same,mlp,0.4340547157182977,0.0479793061795452,0.5681616277091462,0.084893381061768,-0.13410691199084857,0.841031130269792,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,0,stemfinal_differ,linear,0.3881818181818182,0.13821769869088749,0.6436334063223598,0.14772877491919018,-0.2554515881405416,0.3741100666681002,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,stemfinal_differ,mlp,0.5322299783549783,0.09734205743046921,0.4359229988750717,0.10616632642633667,0.09630697947990663,0.4959576190297489,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,0,all,linear,0.5258585858585858,0.1403290837541195,0.49042309458218547,0.0720835925559214,0.03543549127640033,0.7556277056277056,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.45000459136822774,0.04871576153515959,0.5316522038567493,0.06522980911924703,-0.08164761248852154,0.7942807192807193,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.4487069054971894,0.06767959746508165,0.43715950101966883,0.02596324627127003,0.011547404477520562,0.8445603734753859,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_same,mlp,0.4489397080708584,0.03927389662155563,0.5056787663656428,0.10987648627052107,-0.05673905829478437,0.8757359204190127,0.9755054432348367,5,5,38580,945,37635,7,59
encoder,1,stemfinal_differ,linear,0.4672727272727274,0.1509705363527874,0.5017689814510845,0.09006122272528197,-0.03449625417835711,0.4306731253189656,0.7379518072289156,5,5,4980,3675,1305,7,6
encoder,1,stemfinal_differ,mlp,0.5942126623376623,0.13937414483035812,0.5400635266065246,0.18799848356485588,0.054149135731137776,0.5034208874828052,0.7379518072289156,5,5,4980,3675,1305,7,6
