layer_type,layer_index,subset,probe_type,balanced_accuracy,balanced_std,control_balanced_accuracy,control_balanced_std,selectivity,raw_accuracy,majority_baseline,n_folds,n_controls,n_samples,n_L,n_NL,n_L_lemmas,n_NL_lemmas
encoder,0,stemfinal_same,linear,0.5047148688169824,0.1003838406765838,0.4179466591351688,0.05047670154874074,0.08676820968181354,0.8933399154479036,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_same,mlp,0.5030032496561481,0.08405762100303132,0.5011354723252043,0.024070823785929403,0.0018677773309437873,0.8827816338893907,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,0,stemfinal_differ,linear,0.7731827956989248,0.1635710136288931,0.5103765939704099,0.16062661070685388,0.2628062017285149,0.7493027461313907,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,stemfinal_differ,mlp,0.7861874039938556,0.1696824368124226,0.49341681084932665,0.2601435733573,0.2927705931445289,0.7753501769614302,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,0,all,linear,0.6895247933884298,0.24421417336992526,0.4848682277318641,0.04030870740225437,0.20465656565656565,0.855984015984016,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,0,all,mlp,0.5381427915518825,0.10347852580256156,0.4767869605142332,0.055506335455160954,0.0613558310376493,0.8254445554445555,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,stemfinal_same,linear,0.5230662019399748,0.11532769114744189,0.4933294378285139,0.05365890991355224,0.029736764111460867,0.8931372190923941,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_same,mlp,0.48035427790019014,0.04524168600675656,0.4977922860696687,0.07093704242224672,-0.017438008169478547,0.9071645182170036,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,1,stemfinal_differ,linear,0.8071827956989248,0.1679566508389217,0.7336880481837004,0.07229172007348493,0.07349474751522445,0.7936637474489138,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,stemfinal_differ,mlp,0.8617665130568355,0.12929436767845173,0.4077872227392472,0.12771760225561474,0.45397929031758827,0.8597902296623523,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,1,all,linear,0.6635950413223141,0.2537997438644427,0.503147842056933,0.08408206267908788,0.1604471992653811,0.8347252747252748,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,1,all,mlp,0.6459412304866851,0.23874435487683024,0.5091441689623506,0.05579017495470395,0.13679706152433446,0.8387445887445887,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,stemfinal_same,linear,0.5306431135848947,0.15252239179049182,0.537683280826786,0.07217008271063464,-0.007040167241891271,0.8836605657438035,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_same,mlp,0.5083534603223265,0.05632785544493641,0.5047203305677657,0.06597171894553014,0.003633129754560871,0.9131552405758032,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,2,stemfinal_differ,linear,0.797468509984639,0.1647323431445768,0.4550024257071373,0.09170023336205509,0.34246608427750175,0.780198661809915,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,stemfinal_differ,mlp,0.8787588325652841,0.08970080899268737,0.4294147638593291,0.08750020170925672,0.449344068705955,0.8758332687488697,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,2,all,linear,0.6535238751147843,0.24098268523139546,0.4652435720844812,0.04239802532157708,0.18828030303030308,0.856018981018981,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,2,all,mlp,0.6704763544536272,0.19765966863887094,0.47940404040404044,0.08246929381905632,0.19107231404958674,0.8737429237429237,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,stemfinal_same,linear,0.5318549446384431,0.15890207161794073,0.5061093369900943,0.04758696117153482,0.025745607648348767,0.8926689969855802,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_same,mlp,0.6125233793908986,0.16923854118015497,0.5139441012065837,0.08603544264733358,0.09857927818431489,0.9137429920740361,0.9614931237721022,5,5,38175,1470,36705,7,59
encoder,3,stemfinal_differ,linear,0.7927465437788019,0.185699229155148,0.4694026622209383,0.10138372950225787,0.32334388155786364,0.7839272520602444,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,stemfinal_differ,mlp,0.8969400921658985,0.08976247244747271,0.4352816326645718,0.12402569834249512,0.4616584595013267,0.8949900539926114,0.584958217270195,5,5,5385,3150,2235,6,10
encoder,3,all,linear,0.6549850780532599,0.23786060636053455,0.5311783746556473,0.05790093147935901,0.12380670339761257,0.8607425907425906,0.8939393939393939,5,5,43560,4620,38940,7,59
encoder,3,all,mlp,0.6450218089990818,0.18126894253299447,0.5604963269054177,0.029302883238882315,0.08452548209366406,0.8725074925074926,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,stemfinal_same,linear,0.5211972970917798,0.0450510154708106,0.4983398189368996,0.05787902299815316,0.02285747815488015,0.9114739804597491,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_same,mlp,0.5368750669139268,0.07494511667889035,0.4911163504063361,0.057131482191129325,0.045758716507590724,0.9372644546499581,0.9614931237721022,5,5,38175,1470,36705,7,59
decoder,0,stemfinal_differ,linear,0.7683759251501187,0.21783590270551484,0.5230634636484737,0.14889993266017937,0.24531246150164498,0.7583365625565114,0.584958217270195,5,5,5385,3150,2235,6,10
decoder,0,stemfinal_differ,mlp,0.8312380952380952,0.17092773399724545,0.5092386075740556,0.09193942732489821,0.32199948766403963,0.8242549285657275,0.584958217270195,5,5,5385,3150,2235,6,10
decoder,0,all,linear,0.7217470156106519,0.16633275517921983,0.5008367768595041,0.05150277485876995,0.2209102387511478,0.8585397935397936,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,0,all,mlp,0.6617561983471074,0.1751258638340152,0.4902463269054178,0.022188899378632384,0.1715098714416896,0.88487678987679,0.8939393939393939,5,5,43560,4620,38940,7,59
decoder,1,stemfinal_same,linear,0.591048213583256,0.1477394807238689,0.5046644897382754,0.06987289732465565,0.08638372384498061,0.908180635226398,0.9614931237721022,5,5,38175,1470,36705,7,59
