layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6295616242123612,0.5000336581425169,0.1295279660698443,43120
decoder,0,all,conjugation,linear,0.44346677922924266,0.31182299831156135,0.1316437809176813,43120
decoder,0,all,l_shaped,linear,0.7981944444444444,0.5252057338086751,0.27298871063576935,43120
decoder,0,stemfinal_same,l_shaped,linear,0.7562727545628869,0.4953130890876401,0.2609596654752468,38727
decoder,1,all,stem_final_match,linear,0.6516949719298463,0.4993724381263827,0.15232253380346356,43120
decoder,1,all,conjugation,linear,0.5272702686690957,0.3716662578867857,0.15560401078230995,43120
decoder,1,all,l_shaped,linear,0.8148243801652892,0.5087377518500513,0.3060866283152379,43120
decoder,1,stemfinal_same,l_shaped,linear,0.8375075257005721,0.437620349136183,0.3998871765643891,38727
decoder,2,all,stem_final_match,linear,0.6817673458080606,0.5000008205824816,0.181766525225579,43120
decoder,2,all,conjugation,linear,0.5220636570988477,0.36207311827956995,0.15999053881927777,43120
decoder,2,all,l_shaped,linear,0.8649781910009183,0.4734354912764004,0.39154269972451794,43120
decoder,2,stemfinal_same,l_shaped,linear,0.8323444664962167,0.48773749183546,0.34460697466075674,38727
decoder,3,all,stem_final_match,linear,0.691718958708435,0.5004961770115246,0.19122278169691043,43120
decoder,3,all,conjugation,linear,0.5230046209899581,0.3603622026718801,0.16264241831807802,43120
decoder,3,all,l_shaped,linear,0.8388601928374655,0.5475184870091288,0.29134170582833674,43120
decoder,3,stemfinal_same,l_shaped,linear,0.8333867983190416,0.5062287971973196,0.327158001121722,38727
