layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.5789450666769784,0.5007039718463143,0.0782410948306641,43560
encoder,0,all,conjugation,linear,0.31741781450872364,0.36392011019283743,-0.04650229568411379,43560
encoder,0,all,l_shaped,linear,0.6022761707988981,0.5625264003673094,0.03974977043158867,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5481622747815666,0.47359822223269576,0.07456405254887088,38580
encoder,1,all,stem_final_match,linear,0.6306938864553054,0.49989599325860945,0.130797893196696,43560
encoder,1,all,conjugation,linear,0.33196969696969697,0.32578383838383845,0.006185858585858517,43560
encoder,1,all,l_shaped,linear,0.7052892561983471,0.5370110192837465,0.16827823691460064,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6030586780540528,0.5234755338466762,0.07958314420737655,38580
encoder,2,all,stem_final_match,linear,0.6065607215572577,0.5000903223725458,0.1064703991847119,43560
encoder,2,all,conjugation,linear,0.35033608815427,0.3381204775022956,0.012215610651974351,43560
encoder,2,all,l_shaped,linear,0.7197681359044996,0.537910927456382,0.1818572084481176,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6850853910776772,0.5146156453218222,0.17046974575585494,38580
encoder,3,all,stem_final_match,linear,0.708915389617274,0.4996694590478513,0.20924593056942264,43560
encoder,3,all,conjugation,linear,0.45421028466483004,0.37364977043158865,0.0805605142332414,43560
encoder,3,all,l_shaped,linear,0.8983092286501378,0.4631262626262626,0.43518296602387524,43560
encoder,3,stemfinal_same,l_shaped,linear,0.9419645732689211,0.44213501497010127,0.49982955829881986,38580
decoder,0,all,stem_final_match,linear,0.7697377610073317,0.4998086003061338,0.26992916070119793,43560
decoder,0,all,conjugation,linear,0.47699449035812663,0.3610438934802571,0.11595059687786952,43560
decoder,0,all,l_shaped,linear,0.9358390725436181,0.5248934802571166,0.4109455922865015,43560
decoder,0,stemfinal_same,l_shaped,linear,0.9569125604147889,0.4864185772598373,0.4704939831549516,38580
decoder,1,all,stem_final_match,linear,0.7778526645574593,0.5002362915469063,0.277616373010553,43560
decoder,1,all,conjugation,linear,0.5550459136822774,0.34969660238751155,0.20534931129476586,43560
decoder,1,all,l_shaped,linear,0.9554935720844812,0.49830280073461886,0.4571907713498623,43560
decoder,1,stemfinal_same,l_shaped,linear,0.9309156119828057,0.49130724389502367,0.43960836808778203,38580
decoder,2,all,stem_final_match,linear,0.7553449975649265,0.5002015511150736,0.2551434464498529,43560
decoder,2,all,conjugation,linear,0.5951239669421488,0.3597421487603306,0.23538181818181814,43560
decoder,2,all,l_shaped,linear,0.8976756198347108,0.4847966023875115,0.4128790174471993,43560
decoder,2,stemfinal_same,l_shaped,linear,0.8998795597609826,0.4896136832326944,0.41026587652828816,38580
decoder,3,all,stem_final_match,linear,0.7598956542708842,0.49986802822450416,0.2600276260463801,43560
decoder,3,all,conjugation,linear,0.5376262626262626,0.3232275482093664,0.21439871441689617,43560
decoder,3,all,l_shaped,linear,0.9445247933884297,0.49430303030303036,0.4502217630853993,43560
decoder,3,stemfinal_same,l_shaped,linear,0.9045504451630932,0.5369699778294734,0.3675804673336198,38580
