layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6060765334406503,0.4996719490127373,0.10640458442791295,43120
decoder,0,all,conjugation,linear,0.447198643324743,0.28679658757664617,0.16040205574809685,43120
decoder,0,all,l_shaped,linear,0.7757472451790635,0.5200697212769405,0.25567752390212295,43120
decoder,0,stemfinal_same,l_shaped,linear,0.7167745859702347,0.4788746822983126,0.2378999036719221,38727
decoder,1,all,stem_final_match,linear,0.6040540195293314,0.4993861123587936,0.10466790717053776,43120
decoder,1,all,conjugation,linear,0.5255705441511893,0.3640175716105335,0.16155297254065581,43120
decoder,1,all,l_shaped,linear,0.8086237373737373,0.5045993085939611,0.3040244287797762,43120
decoder,1,stemfinal_same,l_shaped,linear,0.8181227539306001,0.4790238854404743,0.33909886849012577,38727
decoder,2,all,stem_final_match,linear,0.6477152051042891,0.49988054399118287,0.14783466111310628,43120
decoder,2,all,conjugation,linear,0.5121544477028348,0.3753559584110904,0.13679848929174443,43120
decoder,2,all,l_shaped,linear,0.8510743801652894,0.4865500864257548,0.36452429373953454,43120
decoder,2,stemfinal_same,l_shaped,linear,0.7788231761453511,0.48127055936085295,0.2975526167844982,38727
decoder,3,all,stem_final_match,linear,0.6832484822552962,0.5000074858482538,0.1832409964070424,43120
decoder,3,all,conjugation,linear,0.5088437749933351,0.37598153973755144,0.13286223525578367,43120
decoder,3,all,l_shaped,linear,0.8169283746556474,0.5085649273483498,0.3083634473072976,43120
decoder,3,stemfinal_same,l_shaped,linear,0.7803052432085176,0.5046150118813942,0.27569023132712334,38727
