layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7562021898840531,0.500130351986266,0.2560718378977871,43560
encoder,0,all,conjugation,linear,0.5073429855630813,0.3916969696969697,0.11564601586611162,43560
encoder,0,all,l_shaped,linear,0.7310181359044996,0.4679084022038567,0.2631097337006429,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6254874505028519,0.5752349892226644,0.050252461280187566,38175
encoder,1,all,stem_final_match,linear,0.7317371793902379,0.4998574404356379,0.23187973895459996,43560
encoder,1,all,conjugation,linear,0.5369730938917542,0.32413957759412304,0.21283351629763114,43560
encoder,1,all,l_shaped,linear,0.7579545454545455,0.5297160238751147,0.2282385215794308,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6741887602878821,0.4433707900667283,0.2308179702211538,38175
encoder,2,all,stem_final_match,linear,0.7276932105730306,0.49994524949019725,0.22774796108283335,43560
encoder,2,all,conjugation,linear,0.5746651960479712,0.3383397612488522,0.236325434799119,43560
encoder,2,all,l_shaped,linear,0.7272842056932965,0.49166735537190076,0.2356168503213958,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6904968049495825,0.4847441503772855,0.20575265457229702,38175
encoder,3,all,stem_final_match,linear,0.7302835432058717,0.5003241718906201,0.22995937131525168,43560
encoder,3,all,conjugation,linear,0.5269703183578781,0.3162938475665749,0.2106764707913032,43560
encoder,3,all,l_shaped,linear,0.696542699724518,0.4857715794306703,0.2107711202938477,43560
encoder,3,stemfinal_same,l_shaped,linear,0.66287028664873,0.4477456091498765,0.21512467749885356,38175
decoder,0,all,stem_final_match,linear,0.72433279072488,0.4995209342293526,0.22481185649552737,43560
decoder,0,all,conjugation,linear,0.5983431029364044,0.28542699724517906,0.3129161056912253,43560
decoder,0,all,l_shaped,linear,0.7330555555555556,0.5042685950413224,0.2287869605142332,43560
decoder,0,stemfinal_same,l_shaped,linear,0.681891285789645,0.4974575001157864,0.1844337856738586,38175
decoder,1,all,stem_final_match,linear,0.7312235992292415,0.4993674079790892,0.23185619125015233,43560
decoder,1,all,conjugation,linear,0.6463217064700318,0.32931037649219463,0.3170113299778372,43560
decoder,1,all,l_shaped,linear,0.7999093204775023,0.48680945821854904,0.31309986225895325,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6961510260493853,0.5053561283873952,0.1907948976619901,38175
decoder,2,all,stem_final_match,linear,0.7544856353285331,0.5000029346505396,0.2544827006779935,43560
decoder,2,all,conjugation,linear,0.639500252007429,0.3600146923783288,0.2794855596291002,43560
decoder,2,all,l_shaped,linear,0.7803558310376492,0.531676308539945,0.2486795224977042,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7002596278436773,0.49740817404171905,0.2028514538019583,38175
decoder,3,all,stem_final_match,linear,0.752950196645177,0.500173695094413,0.25277650155076403,43560
decoder,3,all,conjugation,linear,0.6560878228629425,0.33142056932966024,0.3246672535332823,43560
decoder,3,all,l_shaped,linear,0.7790461432506887,0.4895438475665749,0.2895022956841138,43560
decoder,3,stemfinal_same,l_shaped,linear,0.6954390823337034,0.4948304986841327,0.20060858364957074,38175
