layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.615546176315861,0.5004031318144821,0.1151430445013788,43560
encoder,0,all,conjugation,linear,0.3330394857667585,0.341951331496786,-0.008911845730027512,43560
encoder,0,all,l_shaped,linear,0.5812626262626263,0.5233960055096418,0.05786662075298443,43560
encoder,0,stemfinal_same,l_shaped,linear,0.5969295927956517,0.46251604804778135,0.13441354474787037,38580
encoder,1,all,stem_final_match,linear,0.5593840150701352,0.4997446020601866,0.05963941300994863,43560
encoder,1,all,conjugation,linear,0.33268962350780534,0.3146780532598714,0.018011570247933928,43560
encoder,1,all,l_shaped,linear,0.6000757575757576,0.5390569329660237,0.061018824609733846,43560
encoder,1,stemfinal_same,l_shaped,linear,0.5103480574798948,0.5102777260989468,7.033138094791891e-05,38580
encoder,2,all,stem_final_match,linear,0.5518817853165991,0.4992052730210438,0.05267651229555537,43560
encoder,2,all,conjugation,linear,0.33628282828282824,0.33634178145087235,-5.8953168044106885e-05,43560
encoder,2,all,l_shaped,linear,0.5001721763085399,0.48428810835629016,0.01588406795224978,43560
encoder,2,stemfinal_same,l_shaped,linear,0.45194982196910666,0.5219363176693468,-0.06998649570024013,38580
encoder,3,all,stem_final_match,linear,0.5192098060310656,0.49976224897366794,0.019447557057397646,43560
encoder,3,all,conjugation,linear,0.32116069788797064,0.3904521579430671,-0.06929146005509645,43560
encoder,3,all,l_shaped,linear,0.5609194214876033,0.4631285583103765,0.0977908631772268,43560
encoder,3,stemfinal_same,l_shaped,linear,0.5141625287470308,0.4442413020743453,0.06992122667268552,38580
decoder,0,all,stem_final_match,linear,0.5821261969654635,0.4996449277258949,0.08248126923956861,43560
decoder,0,all,conjugation,linear,0.2999550045913682,0.32841652892561984,-0.028461524334251642,43560
decoder,0,all,l_shaped,linear,0.616662075298439,0.49840587695133154,0.11825619834710743,43560
decoder,0,stemfinal_same,l_shaped,linear,0.5736455812991503,0.5037268672532251,0.0699187140459252,38580
decoder,1,all,stem_final_match,linear,0.5889836822307493,0.5002862988172962,0.08869738341345301,43560
decoder,1,all,conjugation,linear,0.3125977961432507,0.3748512396694216,-0.062253443526170904,43560
decoder,1,all,l_shaped,linear,0.5706485307621671,0.5006292470156106,0.07001928374655653,43560
decoder,1,stemfinal_same,l_shaped,linear,0.5271812348766931,0.5153765135636865,0.011804721313006583,38580
decoder,2,all,stem_final_match,linear,0.5779674659034529,0.5001751813551744,0.07779228454827858,43560
decoder,2,all,conjugation,linear,0.3134040404040404,0.3803996326905418,-0.06699559228650137,43560
decoder,2,all,l_shaped,linear,0.568834940312213,0.4862697428833792,0.08256519742883384,43560
decoder,2,stemfinal_same,l_shaped,linear,0.5128418016133786,0.4849701583159571,0.027871643297421478,38580
decoder,3,all,stem_final_match,linear,0.5628531623550102,0.5002064914168469,0.06264667093816323,43560
decoder,3,all,conjugation,linear,0.3072424242424242,0.3273566574839303,-0.020114233241506074,43560
decoder,3,all,l_shaped,linear,0.5546659779614325,0.5118916437098255,0.04277433425160693,43560
decoder,3,stemfinal_same,l_shaped,linear,0.5000176599701551,0.5355853551652567,-0.03556769519510161,38580
