layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.6883045441899742,0.499283144785953,0.18902139940402124,43560
decoder,0,all,conjugation,linear,0.6345599190814502,0.33844628099173557,0.2961136380897146,43560
decoder,0,all,l_shaped,linear,0.7012350780532598,0.48190679522497704,0.21932828282828276,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7008701292220628,0.5316001453350249,0.16926998388703796,38175
decoder,1,all,stem_final_match,linear,0.6481713124368597,0.5002046209533094,0.14796669148355024,43560
decoder,1,all,conjugation,linear,0.5824481106347135,0.3090119375573921,0.2734361730773214,43560
decoder,1,all,l_shaped,linear,0.8000367309458218,0.512102157943067,0.2879345730027548,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7246968402281379,0.4724438618442003,0.25225297838393756,38175
decoder,2,all,stem_final_match,linear,0.6825542958100512,0.500219886183188,0.1823344096268632,43560
decoder,2,all,conjugation,linear,0.6253324144593126,0.3389972451790634,0.28633516928024927,43560
decoder,2,all,l_shaped,linear,0.7681726354453626,0.4856398071625344,0.2825328282828282,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7241180020101412,0.5001104686662832,0.22400753334385803,38175
decoder,3,all,stem_final_match,linear,0.6427221301419297,0.5004342492103576,0.14228788093157207,43560
decoder,3,all,conjugation,linear,0.6110674113118466,0.30008907254361794,0.31097833876822867,43560
decoder,3,all,l_shaped,linear,0.7905922865013775,0.49247635445362725,0.2981159320477502,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7684439218718497,0.44877841567843957,0.31966550619341016,38175
