layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.7177593716410492,0.4999380642612362,0.21782130737981298,43560
decoder,0,all,conjugation,linear,0.5459582844402898,0.34158861340679525,0.20436967103349457,43560
decoder,0,all,l_shaped,linear,0.7740426997245179,0.5143556014692379,0.25968709825528,43560
decoder,0,stemfinal_same,l_shaped,linear,0.6891359210724243,0.5298546965335857,0.15928122453883853,38175
decoder,1,all,stem_final_match,linear,0.6899677714298825,0.500379210560481,0.18958856086940157,43560
decoder,1,all,conjugation,linear,0.6142953872284016,0.3060955004591368,0.3081998867692648,43560
decoder,1,all,l_shaped,linear,0.7833769513314968,0.5186274104683195,0.26474954086317726,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6905962646828112,0.45644796142542426,0.23414830325738695,38175
decoder,2,all,stem_final_match,linear,0.6521101874613116,0.49979951980184617,0.15231066765946538,43560
decoder,2,all,conjugation,linear,0.6288352087549092,0.34399357208448117,0.284841636670428,43560
decoder,2,all,l_shaped,linear,0.7635410927456382,0.47172750229568416,0.29181359044995403,43560
decoder,2,stemfinal_same,l_shaped,linear,0.6915337123959706,0.5102162439895763,0.1813174684063943,38175
decoder,3,all,stem_final_match,linear,0.7430414493446336,0.4999896452490419,0.24305180409559168,43560
decoder,3,all,conjugation,linear,0.5384331627967992,0.3079302112029385,0.2305029515938607,43560
decoder,3,all,l_shaped,linear,0.7911053719008264,0.4988002754820936,0.2923050964187328,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7318805644755311,0.47186280495881616,0.2600177595167149,38175
