layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.7465409515858796,0.49972094258461697,0.24682000900126266,43560
encoder,0,all,conjugation,linear,0.4935717047439535,0.3924921946740129,0.10107951006994059,43560
encoder,0,all,l_shaped,linear,0.7134102387511478,0.4657520661157025,0.24765817263544532,43560
encoder,0,stemfinal_same,l_shaped,linear,0.6238442369580982,0.5420985059989282,0.08174573095917004,38175
encoder,1,all,stem_final_match,linear,0.7457731781385515,0.5001719931353106,0.2456011850032409,43560
encoder,1,all,conjugation,linear,0.5367715086614608,0.32197887970615247,0.21479262895530837,43560
encoder,1,all,l_shaped,linear,0.6568399908172635,0.53162580348944,0.12521418732782352,43560
encoder,1,stemfinal_same,l_shaped,linear,0.6401648905856158,0.4502524002213007,0.18991249036431507,38175
encoder,2,all,stem_final_match,linear,0.7471138835420466,0.49882538672334886,0.2482884968186977,43560
encoder,2,all,conjugation,linear,0.5461176909215186,0.3362552800734619,0.20986241084805674,43560
encoder,2,all,l_shaped,linear,0.6751056014692378,0.4766753902662993,0.19843021120293852,43560
encoder,2,stemfinal_same,l_shaped,linear,0.6645467092712696,0.5050800975983812,0.15946661167288834,38175
encoder,3,all,stem_final_match,linear,0.7722131746878543,0.49977071242067367,0.27244246226718066,43560
encoder,3,all,conjugation,linear,0.536467953630633,0.3039320477502296,0.23253590588040346,43560
encoder,3,all,l_shaped,linear,0.7112224517906336,0.47656542699724513,0.23465702479338846,43560
encoder,3,stemfinal_same,l_shaped,linear,0.6814700982457624,0.439133929948877,0.24233616829688542,38175
decoder,0,all,stem_final_match,linear,0.7539418020659492,0.5001526130403856,0.2537891890255636,43560
decoder,0,all,conjugation,linear,0.5498856714789729,0.2933590449954086,0.25652662648356434,43560
decoder,0,all,l_shaped,linear,0.788305785123967,0.48867286501377405,0.29963292011019294,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7000061444087499,0.4827060910608959,0.21730005334785396,38175
decoder,1,all,stem_final_match,linear,0.7531804401271684,0.49941069546893163,0.2537697446582368,43560
decoder,1,all,conjugation,linear,0.5430709556259796,0.31658310376492194,0.2264878518610577,43560
decoder,1,all,l_shaped,linear,0.8205968778696052,0.4930236455463728,0.32757323232323243,43560
decoder,1,stemfinal_same,l_shaped,linear,0.778761660455286,0.49158535022871624,0.2871763102265698,38175
decoder,2,all,stem_final_match,linear,0.8124850844363045,0.49956051028381204,0.3129245741524925,43560
decoder,2,all,conjugation,linear,0.6157450582378812,0.343526170798898,0.27221888743898315,43560
decoder,2,all,l_shaped,linear,0.8051882460973371,0.5367100550964187,0.2684781910009184,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7651793202345946,0.519262761418347,0.24591655881624752,38175
decoder,3,all,stem_final_match,linear,0.8039682825444212,0.5001384265286586,0.3038298560157626,43560
decoder,3,all,conjugation,linear,0.6377676491504243,0.33118732782369137,0.3065803213267329,43560
decoder,3,all,l_shaped,linear,0.8007449494949495,0.4919908172635445,0.30875413223140497,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7196095110232767,0.467462639441304,0.25214687158197274,38175
