layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
decoder,0,all,stem_final_match,linear,0.46010600138505675,0.49990641774394895,-0.0398004163588922,43560
decoder,0,all,conjugation,linear,0.319010101010101,0.35894343434343434,-0.03993333333333332,43560
decoder,0,all,l_shaped,linear,0.5098840679522498,0.5293358585858585,-0.01945179063360869,43560
decoder,0,stemfinal_same,l_shaped,linear,0.5807847880393463,0.4813120070379802,0.09947278100136608,38580
decoder,1,all,stem_final_match,linear,0.5211207987691372,0.49978901398319675,0.021331784785940444,43560
decoder,1,all,conjugation,linear,0.34682001836547294,0.2867430670339761,0.06007695133149682,43560
decoder,1,all,l_shaped,linear,0.6210824150596878,0.5378519283746557,0.08323048668503208,43560
decoder,1,stemfinal_same,l_shaped,linear,0.6204041854642031,0.49520726290854283,0.12519692255566023,38580
decoder,2,all,stem_final_match,linear,0.5390037887369055,0.5003158570768739,0.038687931660031594,43560
decoder,2,all,conjugation,linear,0.3373324150596878,0.33712874196510556,0.00020367309458224625,43560
decoder,2,all,l_shaped,linear,0.6274276859504132,0.5170215794306704,0.11040610651974281,43560
decoder,2,stemfinal_same,l_shaped,linear,0.5867832880042304,0.47510447885431467,0.11167880914991574,38580
decoder,3,all,stem_final_match,linear,0.5813534699406239,0.4997949531523897,0.08155851678823417,43560
decoder,3,all,conjugation,linear,0.362020202020202,0.368931129476584,-0.006910927456381999,43560
decoder,3,all,l_shaped,linear,0.5993055555555555,0.4652256657483931,0.13407988980716246,43560
decoder,3,stemfinal_same,l_shaped,linear,0.6889331657718905,0.4894833334374731,0.19944983233441738,38580
