layer_type,layer_index,subset,property,probe_type,balanced_accuracy,control_balanced_accuracy,selectivity,n_samples
encoder,0,all,stem_final_match,linear,0.5732181630101856,0.4998933327285882,0.07332483028159736,43560
encoder,0,all,conjugation,linear,0.6441404958677686,0.3225581267217631,0.32158236914600546,43560
encoder,0,all,l_shaped,linear,0.8059733700642792,0.5385863177226813,0.2673870523415979,43560
encoder,0,stemfinal_same,l_shaped,linear,0.8401608559245911,0.5144466504692866,0.3257142054553045,39015
encoder,1,all,stem_final_match,linear,0.5978524961808724,0.5001675816831104,0.09768491449776207,43560
encoder,1,all,conjugation,linear,0.6251000918273647,0.29958218549127635,0.32551790633608835,43560
encoder,1,all,l_shaped,linear,0.7862178604224058,0.4759579889807163,0.31025987144168954,43560
encoder,1,stemfinal_same,l_shaped,linear,0.8475555928607499,0.5398044634789196,0.30775112938183025,39015
encoder,2,all,stem_final_match,linear,0.6292916661015273,0.5006968171722372,0.12859484892929007,43560
encoder,2,all,conjugation,linear,0.641137741046832,0.34424481175390265,0.2968929292929293,43560
encoder,2,all,l_shaped,linear,0.8372853535353535,0.5104017447199265,0.326883608815427,43560
encoder,2,stemfinal_same,l_shaped,linear,0.8490920623034469,0.4625114754931765,0.3865805868102704,39015
encoder,3,all,stem_final_match,linear,0.6495227370546308,0.4997417898100493,0.14978094724458152,43560
encoder,3,all,conjugation,linear,0.6336694214876033,0.32792084481175393,0.30574857667584937,43560
encoder,3,all,l_shaped,linear,0.8348611111111112,0.5311409550045914,0.3037201561065198,43560
encoder,3,stemfinal_same,l_shaped,linear,0.8584775009121206,0.494027879498755,0.3644496214133656,39015
decoder,0,all,stem_final_match,linear,0.6680525855578047,0.5001395375142196,0.1679130480435851,43560
decoder,0,all,conjugation,linear,0.6357952249770431,0.32162460973370066,0.31417061524334244,43560
decoder,0,all,l_shaped,linear,0.7886501377410469,0.5336299357208448,0.25502020202020204,43560
decoder,0,stemfinal_same,l_shaped,linear,0.7906123022049767,0.4569128381194151,0.3336994640855616,39015
decoder,1,all,stem_final_match,linear,0.6014175831406579,0.500064329355159,0.10135325378549886,43560
decoder,1,all,conjugation,linear,0.704771349862259,0.33675353535353536,0.3680178145087236,43560
decoder,1,all,l_shaped,linear,0.8559584481175392,0.4752995867768595,0.38065886134067967,43560
decoder,1,stemfinal_same,l_shaped,linear,0.7564683841148498,0.4633147268251146,0.29315365728973525,39015
decoder,2,all,stem_final_match,linear,0.5855458577726016,0.5000185559273839,0.08552730184521773,43560
decoder,2,all,conjugation,linear,0.6726501377410468,0.3057408631772268,0.36690927456381994,43560
decoder,2,all,l_shaped,linear,0.8321303948576675,0.45971602387511473,0.37241437098255276,43560
decoder,2,stemfinal_same,l_shaped,linear,0.7568451667324394,0.4831346249628635,0.2737105417695759,39015
decoder,3,all,stem_final_match,linear,0.6256486186930338,0.5000237434670896,0.12562487522594423,43560
decoder,3,all,conjugation,linear,0.6593305785123966,0.33015004591368224,0.3291805325987144,43560
decoder,3,all,l_shaped,linear,0.8159997704315887,0.4628335629017447,0.35316620752984396,43560
decoder,3,stemfinal_same,l_shaped,linear,0.7931171692765165,0.545983311971051,0.24713385730546555,39015
