layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.584954,0.146052,0.858101,0.112482,0.499830,0.000224,0.085125,0.893841,0.002781,-0.035740,sample,5,0.500000,0.895661,2,43560
encoder,0,all,content-pool,conjugation,linear,0.590034,0.224183,0.701695,0.124956,0.332448,0.019317,0.257586,0.597209,0.023009,0.104486,group,5,0.333333,0.787879,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.804940,0.183627,0.930959,0.039186,0.560007,0.060943,0.244934,0.824400,0.024452,0.106559,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.632273,0.173273,0.873538,0.059634,0.499754,0.000493,0.132519,0.894115,0.003108,-0.020576,sample,5,0.500000,0.895661,2,43560
encoder,1,all,content-pool,conjugation,linear,0.617489,0.243637,0.740603,0.133856,0.316528,0.047038,0.300961,0.628062,0.016709,0.112541,group,5,0.333333,0.787879,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.822397,0.182490,0.945521,0.029426,0.524965,0.065066,0.297431,0.807338,0.029248,0.138183,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.596887,0.120510,0.865711,0.053351,0.500328,0.000429,0.096559,0.892331,0.004221,-0.026619,sample,5,0.500000,0.895661,2,43560
encoder,2,all,content-pool,conjugation,linear,0.669352,0.182812,0.757030,0.098681,0.359861,0.065723,0.309491,0.633719,0.045972,0.123310,group,5,0.333333,0.787879,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.859191,0.190208,0.957473,0.035913,0.486510,0.041086,0.372680,0.786290,0.058480,0.171182,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.570230,0.176107,0.838985,0.089754,0.500032,0.000064,0.070198,0.895653,0.000020,-0.056668,sample,5,0.500000,0.895661,2,43560
encoder,3,all,content-pool,conjugation,linear,0.632645,0.196093,0.755904,0.118433,0.311161,0.042119,0.321484,0.599421,0.030015,0.156483,group,5,0.333333,0.787879,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.834470,0.176835,0.942982,0.041934,0.505816,0.054635,0.328654,0.814248,0.041053,0.128734,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.617295,0.125767,0.874636,0.051792,0.499868,0.000267,0.117427,0.894920,0.001315,-0.020284,sample,5,0.500000,0.895661,2,43560
decoder,0,all,content-pool,conjugation,linear,0.615430,0.153227,0.755691,0.073085,0.370484,0.086540,0.244946,0.679241,0.038591,0.076450,group,5,0.333333,0.787879,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.776626,0.086741,0.904071,0.048882,0.475220,0.025166,0.301406,0.813834,0.013777,0.090237,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.639170,0.108411,0.897435,0.035693,0.499868,0.000243,0.139302,0.894718,0.001106,0.002717,sample,5,0.500000,0.895661,2,43560
decoder,1,all,content-pool,conjugation,linear,0.563695,0.175331,0.723795,0.072041,0.328627,0.042446,0.235068,0.665186,0.022498,0.058609,group,5,0.333333,0.787879,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.803555,0.156885,0.916101,0.059869,0.493570,0.036243,0.309985,0.823924,0.010839,0.092177,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.624801,0.143018,0.874683,0.027055,0.500069,0.000139,0.124732,0.895611,0.000106,-0.020927,sample,5,0.500000,0.895661,2,43560
decoder,2,all,content-pool,conjugation,linear,0.609454,0.195583,0.753558,0.080158,0.338001,0.099074,0.271453,0.613766,0.086280,0.139793,group,5,0.333333,0.787879,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.814073,0.176097,0.914331,0.073438,0.472533,0.022471,0.341540,0.798210,0.033506,0.116121,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.609812,0.052579,0.880920,0.020164,0.499973,0.000053,0.109839,0.895617,0.000093,-0.014697,sample,5,0.500000,0.895661,2,43560
decoder,3,all,content-pool,conjugation,linear,0.540808,0.194089,0.744554,0.029564,0.300221,0.050303,0.240587,0.592832,0.054505,0.151722,group,5,0.333333,0.787879,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.794172,0.188314,0.902885,0.028314,0.484903,0.049779,0.309270,0.788043,0.026887,0.114843,group,5,0.500000,0.893939,2,43560
