layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9162947658402203,0.604392968857446,0.7313014098378755,0.6051948051948052,0.7451463790446842,385,3245,0.5496969696969696,0.45266666666666666,0.09703030303030291,7920,7,5
decoder,1,0.9067906336088154,0.8417563347491767,0.1717020881387231,0.8571428571428571,0.15285053929121725,385,3245,0.4601515151515151,0.5612121212121213,-0.10106060606060618,7920,7,5
decoder,2,0.9353719008264463,0.9707157321885833,0.6350548285913914,0.9922077922077922,0.6409861325115562,385,3245,0.5203787878787879,0.5253030303030303,-0.0049242424242423866,7920,7,5
