layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9264692378328742,0.7382128274542125,0.889404118458791,0.7740259740259741,0.9183359013867488,385,3245,0.6952272727272728,0.5130454545454546,0.18218181818181822,7920,7,5
decoder,1,0.8763131313131314,0.8964630517109691,0.6609553335042097,0.8987012987012987,0.6705701078582434,385,3245,0.6328787878787878,0.5388787878787878,0.09399999999999997,7920,7,5
decoder,2,0.9126033057851239,0.9602596736746177,0.7926860264660642,0.961038961038961,0.8046224961479199,385,3245,0.47863636363636364,0.5658787878787879,-0.08724242424242423,7920,7,5
