layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.9098576675849404,0.6890818643187763,0.6102403413299983,0.7246753246753247,0.6320493066255778,385,3245,0.7389118457300274,0.46266720565337166,0.2762446400766558,7865,7,5
decoder,1,0.9130119375573922,0.6811094539782445,0.3862004744298164,0.6623376623376623,0.36579352850539293,385,3245,0.6118319559228651,0.4427237992573961,0.16910815666546902,7865,7,5
decoder,2,0.9553351698806244,0.7992364131652924,0.5803060664871983,0.8519480519480519,0.5836671802773498,385,3245,0.4506267217630854,0.591460534195712,-0.1408338124326266,7865,7,5
