layer_type,layer_index,mood_bal_acc,p_sbjv_1sgind_L,p_sbjv_1sgind_NL,frac_sbjv_1sgind_L,frac_sbjv_1sgind_NL,n_1sgind_L,n_1sgind_NL,lshaped_nonar,lshaped_nonar_control,lshaped_nonar_selectivity,n_nonar,n_nonar_L_lemmas,n_nonar_NL_lemmas
encoder,3,0.908149678604224,0.5144115533732118,0.563331550936012,0.5402597402597402,0.5679506933744222,385,3245,0.8612121212121213,0.5467272727272727,0.3144848484848486,9240,7,7
decoder,1,0.8331313131313132,0.38335592261732365,0.29419159881272655,0.4077922077922078,0.27889060092449924,385,3245,0.7175757575757575,0.6154696969696969,0.10210606060606064,9240,7,7
decoder,2,0.9175619834710744,0.9499365682444366,0.7344998231359172,0.9844155844155844,0.7442218798151001,385,3245,0.7620454545454546,0.4756363636363637,0.2864090909090909,9240,7,7
