layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.589735,0.147479,0.836824,0.085413,0.499976,0.000548,0.089759,0.888626,0.008177,-0.051802,sample,5,0.500000,0.895661,2,43560
encoder,0,all,content-pool,conjugation,linear,0.642048,0.174104,0.751139,0.065312,0.339704,0.035132,0.302344,0.592679,0.021094,0.158460,group,5,0.333333,0.787879,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.815628,0.190128,0.930999,0.035596,0.530690,0.056359,0.284938,0.816851,0.029532,0.114148,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.582009,0.188485,0.826169,0.086406,0.499963,0.000067,0.082046,0.895495,0.000336,-0.069325,sample,5,0.500000,0.895661,2,43560
encoder,1,all,content-pool,conjugation,linear,0.618216,0.156635,0.776064,0.088556,0.307482,0.035134,0.310734,0.615304,0.007372,0.160760,group,5,0.333333,0.787879,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.828699,0.189831,0.947905,0.036721,0.472376,0.028339,0.356323,0.792914,0.024336,0.154992,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.559142,0.150920,0.840702,0.070274,0.499997,0.000005,0.059145,0.895656,0.000008,-0.054954,sample,5,0.500000,0.895661,2,43560
encoder,2,all,content-pool,conjugation,linear,0.687202,0.154986,0.807502,0.053826,0.379926,0.078901,0.307276,0.639935,0.029339,0.167567,group,5,0.333333,0.787879,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.823368,0.197083,0.940866,0.043744,0.498153,0.053364,0.325214,0.807744,0.038085,0.133122,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.585291,0.072663,0.848987,0.062093,0.500040,0.000080,0.085251,0.895517,0.000288,-0.046530,sample,5,0.500000,0.895661,2,43560
encoder,3,all,content-pool,conjugation,linear,0.716477,0.139932,0.814369,0.064453,0.291540,0.045525,0.424936,0.582154,0.037821,0.232215,group,5,0.333333,0.787879,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.820781,0.185922,0.939514,0.031844,0.543661,0.073125,0.277119,0.816493,0.043744,0.123021,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.555827,0.079671,0.818479,0.060939,0.499821,0.000338,0.056006,0.893305,0.003261,-0.074826,sample,5,0.500000,0.895661,2,43560
decoder,0,all,content-pool,conjugation,linear,0.643368,0.094010,0.753690,0.059513,0.378204,0.073339,0.265164,0.668888,0.039640,0.084801,group,5,0.333333,0.787879,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.757385,0.182427,0.902994,0.019938,0.499284,0.055634,0.258101,0.798946,0.018043,0.104048,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.552677,0.043681,0.870434,0.030977,0.499913,0.000102,0.052764,0.895438,0.000312,-0.025004,sample,5,0.500000,0.895661,2,43560
decoder,1,all,content-pool,conjugation,linear,0.668476,0.140795,0.785599,0.063958,0.302118,0.047628,0.366358,0.642521,0.019516,0.143079,group,5,0.333333,0.787879,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.789063,0.181844,0.926377,0.040493,0.453264,0.015879,0.335799,0.792320,0.029966,0.134057,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.536746,0.060322,0.875996,0.020979,0.500057,0.000179,0.036689,0.894296,0.002633,-0.018300,sample,5,0.500000,0.895661,2,43560
decoder,2,all,content-pool,conjugation,linear,0.672612,0.130157,0.816327,0.057198,0.297735,0.048785,0.374877,0.607011,0.035156,0.209316,group,5,0.333333,0.787879,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.799432,0.177134,0.932208,0.037751,0.467196,0.021784,0.332236,0.791481,0.033469,0.140727,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.569510,0.067779,0.877977,0.029551,0.500168,0.000438,0.069342,0.894806,0.001337,-0.016829,sample,5,0.500000,0.895661,2,43560
decoder,3,all,content-pool,conjugation,linear,0.557702,0.187731,0.790396,0.061473,0.320452,0.025494,0.237250,0.632245,0.017633,0.158151,group,5,0.333333,0.787879,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.783939,0.196740,0.936990,0.039007,0.498097,0.053666,0.285843,0.803856,0.025034,0.133134,group,5,0.500000,0.893939,2,43560
