layer_type,layer_index,subset,probe_site,property,probe_type,balanced_accuracy,balanced_std,accuracy,std,control_balanced_accuracy,control_balanced_std,selectivity,control_accuracy,control_std,selectivity_raw,control_mode,n_controls,chance,majority_baseline,n_classes,n_samples
encoder,0,all,content-pool,stem_final_match,linear,0.655067,0.122794,0.824827,0.061375,0.500299,0.000838,0.154767,0.866213,0.009797,-0.041386,sample,5,0.500000,0.876377,2,43560
encoder,0,all,content-pool,conjugation,linear,0.471498,0.261054,0.715288,0.094398,0.358575,0.062614,0.112924,0.672671,0.067535,0.042617,group,5,0.333333,0.819444,3,43560
encoder,0,all,content-pool,l_shaped,linear,0.654643,0.243175,0.848520,0.083137,0.494705,0.059769,0.159938,0.767030,0.039908,0.081490,group,5,0.500000,0.893939,2,43560
encoder,1,all,content-pool,stem_final_match,linear,0.643000,0.145863,0.830857,0.062876,0.499965,0.000044,0.143035,0.876133,0.000400,-0.045276,sample,5,0.500000,0.876377,2,43560
encoder,1,all,content-pool,conjugation,linear,0.458523,0.256652,0.724619,0.085716,0.373806,0.071027,0.084717,0.699617,0.032164,0.025002,group,5,0.333333,0.819444,3,43560
encoder,1,all,content-pool,l_shaped,linear,0.669178,0.239934,0.851437,0.083744,0.532467,0.076918,0.136711,0.798932,0.027123,0.052505,group,5,0.500000,0.893939,2,43560
encoder,2,all,content-pool,stem_final_match,linear,0.577365,0.115844,0.790702,0.029137,0.500078,0.000156,0.077287,0.874334,0.004026,-0.083632,sample,5,0.500000,0.876377,2,43560
encoder,2,all,content-pool,conjugation,linear,0.465416,0.258405,0.711898,0.084425,0.301750,0.039656,0.163666,0.662558,0.048044,0.049340,group,5,0.333333,0.819444,3,43560
encoder,2,all,content-pool,l_shaped,linear,0.687847,0.226474,0.859725,0.091375,0.477990,0.045432,0.209857,0.779259,0.033345,0.080466,group,5,0.500000,0.893939,2,43560
encoder,3,all,content-pool,stem_final_match,linear,0.604742,0.119128,0.785878,0.065212,0.499984,0.000021,0.104757,0.876355,0.000040,-0.090477,sample,5,0.500000,0.876377,2,43560
encoder,3,all,content-pool,conjugation,linear,0.452435,0.250228,0.707657,0.086599,0.341286,0.057046,0.111149,0.708359,0.050153,-0.000702,group,5,0.333333,0.819444,3,43560
encoder,3,all,content-pool,l_shaped,linear,0.655172,0.214796,0.852596,0.097772,0.498317,0.051345,0.156855,0.807951,0.046192,0.044645,group,5,0.500000,0.893939,2,43560
decoder,0,all,content-pool,stem_final_match,linear,0.660308,0.128657,0.851772,0.046147,0.500239,0.000366,0.160068,0.873568,0.003542,-0.021796,sample,5,0.500000,0.876377,2,43560
decoder,0,all,content-pool,conjugation,linear,0.396137,0.227386,0.695193,0.106615,0.316915,0.046252,0.079223,0.700409,0.029867,-0.005216,group,5,0.333333,0.819444,3,43560
decoder,0,all,content-pool,l_shaped,linear,0.733471,0.168357,0.875240,0.082057,0.497038,0.057405,0.236433,0.811917,0.027705,0.063322,group,5,0.500000,0.893939,2,43560
decoder,1,all,content-pool,stem_final_match,linear,0.669352,0.091846,0.831391,0.083671,0.499943,0.000113,0.169409,0.875511,0.001178,-0.044119,sample,5,0.500000,0.876377,2,43560
decoder,1,all,content-pool,conjugation,linear,0.358550,0.090287,0.738302,0.082823,0.297835,0.033112,0.060716,0.661856,0.027295,0.076446,group,5,0.333333,0.819444,3,43560
decoder,1,all,content-pool,l_shaped,linear,0.737638,0.147353,0.852284,0.114625,0.511447,0.113325,0.226190,0.790697,0.057642,0.061588,group,5,0.500000,0.893939,2,43560
decoder,2,all,content-pool,stem_final_match,linear,0.745610,0.141205,0.884281,0.060938,0.499944,0.000062,0.245667,0.876250,0.000098,0.008031,sample,5,0.500000,0.876377,2,43560
decoder,2,all,content-pool,conjugation,linear,0.398730,0.115163,0.757276,0.077849,0.350141,0.034670,0.048588,0.709986,0.006295,0.047290,group,5,0.333333,0.819444,3,43560
decoder,2,all,content-pool,l_shaped,linear,0.747639,0.129988,0.845498,0.122062,0.575896,0.082182,0.171743,0.819131,0.042635,0.026367,group,5,0.500000,0.893939,2,43560
decoder,3,all,content-pool,stem_final_match,linear,0.705232,0.147709,0.873472,0.042537,0.500281,0.000431,0.204951,0.875368,0.001329,-0.001896,sample,5,0.500000,0.876377,2,43560
decoder,3,all,content-pool,conjugation,linear,0.426007,0.147787,0.760744,0.073646,0.311691,0.028723,0.114317,0.696170,0.014106,0.064574,group,5,0.333333,0.819444,3,43560
decoder,3,all,content-pool,l_shaped,linear,0.761864,0.130885,0.857413,0.125638,0.495431,0.089470,0.266433,0.813957,0.044515,0.043456,group,5,0.500000,0.893939,2,43560
