layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,1.700891214415079e-06,120
encoder,1,0.008333333333333333,0.006304415771093482,120
encoder,2,0.0,3.8605705328885005e-06,120
encoder,3,0.0,1.1810329159089862e-09,120
decoder,0,0.175,0.17340713311658373,120
decoder,1,0.15,0.15770898668151936,120
decoder,2,0.08333333333333333,0.10127866532811412,120
decoder,3,0.25,0.2414389126624138,120
