layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.5666666666666667,0.5652912726930559,120
encoder,1,0.2916666666666667,0.2849835571719222,120
encoder,2,0.18333333333333332,0.17983076168858647,120
encoder,3,0.09166666666666666,0.1016506715153454,120
decoder,0,0.30833333333333335,0.3036058664305758,120
decoder,1,0.5166666666666667,0.501503822185071,120
decoder,2,0.30833333333333335,0.3093287644447378,120
decoder,3,0.26666666666666666,0.2624376806267485,120
