layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.2,0.20299213739838498,120
encoder,1,0.25833333333333336,0.2639860553033359,120
encoder,2,0.26666666666666666,0.2510830490861898,120
encoder,3,0.30833333333333335,0.3169099380587081,120
decoder,0,0.6833333333333333,0.6808905394298168,120
decoder,1,0.7,0.6953221880995683,120
decoder,2,0.43333333333333335,0.44023864576646327,120
decoder,3,0.4166666666666667,0.4025160476545694,120
