layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.55,0.5509771543775382,120
encoder,1,0.4583333333333333,0.46256496565914157,120
encoder,2,0.525,0.5220343828273176,120
encoder,3,0.425,0.42992834730919416,120
decoder,0,0.425,0.40281208997590573,120
decoder,1,0.3,0.3078146701745656,120
decoder,2,0.4,0.4008785270992848,120
decoder,3,0.375,0.3863234509244033,120
