layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.125,0.12871448269258182,120
encoder,1,0.6083333333333333,0.6200448950206556,120
encoder,2,0.4166666666666667,0.4266520142722759,120
encoder,3,0.4,0.407354283381458,120
decoder,0,0.11666666666666667,0.12633180472881297,120
decoder,1,0.26666666666666666,0.2653456392925415,120
decoder,2,0.15,0.15724844898790627,120
decoder,3,0.30833333333333335,0.2983949520092543,120
