layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.2916666666666667,0.2866347126228194,120
encoder,1,0.36666666666666664,0.3671767208752769,120
encoder,2,0.43333333333333335,0.43151397352386367,120
encoder,3,0.4,0.39088229217271764,120
decoder,0,0.24166666666666667,0.246221247037974,120
decoder,1,0.18333333333333332,0.17416620516781672,120
decoder,2,0.13333333333333333,0.14368702978691328,120
decoder,3,0.18333333333333332,0.1855989115147753,120
