layer_type,layer_index,frac_classified_L,mean_p_L,n_items
encoder,0,0.0,3.8369158109989126e-09,120
encoder,1,0.0,3.3474334415473095e-12,120
encoder,2,0.0,2.3422553433830963e-10,120
encoder,3,0.0,3.381910677428361e-11,120
decoder,0,0.0,9.172003435457358e-08,120
decoder,1,0.0,2.0982090727835375e-08,120
decoder,2,0.03333333333333333,0.03107528767582602,120
decoder,3,0.0,0.002995495030989237,120
